Plant_ID,TS,PM2_5_ugm3,SO2_ugm3,NOx_ugm3,Lat,Lon,Status,Unit,Record_ID,Downtime,Stack_ID,Stack_Map_Flag,Source,QC_Flag,Inspection_Notes,PM25_Exceed,Audit
PL-10,,109.85799999999999,33.048,81.305,13.5282,79.2489,MAINT,ug/m3,E21051,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,2026-08-02 07:00:00+05:30,127987.99999999999,30497.999999999996,64236.00000000001,12.5223,79.0654,MAINT,ug/m3,E25514,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,2026-08-02 13:30:00+05:30,70167.99999999999,23256.0,47167.0,12.6518,79.2995,MAINT,ug/m3,E25553,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,2026-09-02 13:50:00+05:30,59.192,22.134,39.895,13.5059,79.3864,FAULT,ug/m3,E25699,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,2026-10-02 07:20:00+05:30,115.24799999999999,35.598,59.287000000000006,13.4799,79.2893,FAULT,ug/m3,E25804,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,7.84,22.848,11.413,13.277,80.6999,FAULT,ug/m3,E25883,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,2026-11-01 14:00:00+05:30,48902.0,16626.0,25250.0,14.214,80.5049,OK,ug/m3,E21524,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,67032.0,17340.0,36763.99999999999,12.5048,81.0888,FAULT,ug/m3,E21826,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,85162.0,17646.0,23128.999999999996,13.594,81.4242,MAINT,ug/m3,E21846,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,103.292,34.476,95.647,14.4649,80.8008,OK,ug/m3,E22044,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,127792.0,37842.0,74841.0,13.6114,79.831,MAINT,ug/m3,E22483,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,111916.0,34884.0,63529.0,12.6874,79.0595,FAULT,ug/m3,E22494,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,75558.0,31518.0,68579.00000000001,12.9254,81.0357,MAINT,ug/m3,E22800,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,81.34,26.622000000000003,45.955,12.727,81.2451,MAINT,ug/m3,E20002,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,45668.0,35700.0,656601.0,13.1272,81.2341,MAINT,ug/m3,E20006,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,90846.0,39882.00000000001,66256.0,14.095,79.2735,OK,ug/m3,E20014,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,81732.0,44064.00000000001,54236.99999999999,14.4965,79.5222,MAINT,ug/m3,E20028,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,89964.0,27438.0,42218.0,13.1645,80.1488,FAULT,ug/m3,E20073,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,37.436,19.686,21.916999999999998,12.892,80.1897,FAULT,ug/m3,E20112,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,22.246,22.644,31.006999999999998,14.4713,81.3626,MAINT,ug/m3,E20122,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,46.354,25.194,47.772999999999996,12.8227,81.2116,MAINT,ug/m3,E20142,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,87.122,28.254,71.508,13.9705,80.9063,MAINT,ug/m3,E20156,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,74.872,35.904,86.557,14.1427,79.6375,OK,ug/m3,E20159,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,97.118,23.868,73.326,13.3178,81.416,FAULT,ug/m3,E20166,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,15.582,15.911999999999999,19.695,13.1971,,OK,ug/m3,E20255,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,17.248,5.9159999999999995,16.665,14.01,81.1926,MAINT,ug/m3,E20257,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,43904.0,13056.000000000002,20200.0,13.3174,80.8846,MAINT,ug/m3,E20258,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,73.696,22.746000000000002,48.37899999999999,13.0269,81.3125,FAULT,ug/m3,E20300,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,85.75,37.638,76.55799999999999,13.7688,80.0292,FAULT,ug/m3,E20311,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,119.65799999999999,27.233999999999998,69.58900000000001,13.0366,81.4782,OK,ug/m3,E20318,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,130.82999999999998,32.64,85.345,12.6066,81.0808,MAINT,ug/m3,E20319,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,123.28399999999999,42.534000000000006,82.618,13.2747,79.9009,FAULT,ug/m3,E20321,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,93.00200000000001,24.072000000000003,73.73,14.2034,80.8606,FAULT,ug/m3,E20340,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,30.772,25.704,23.735,13.4105,81.2857,FAULT,ug/m3,E20388,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,76.342,43.044000000000004,75.144,13.2453,81.4541,FAULT,ug/m3,E20477,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,57.721999999999994,21.522000000000002,14.039,13.6186,79.1463,MAINT,ug/m3,E20523,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,36.553999999999995,12.546000000000001,16.968,13.0326,79.2748,OK,ug/m3,E20531,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,70.36399999999999,29.886000000000003,68.57900000000001,14.1297,81.458,OK,ug/m3,E20595,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,135.926,35.292,61.407999999999994,13.1041,80.3912,MAINT,ug/m3,E20596,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,88200.0,40494.00000000001,72012.99999999999,14.0402,80.1441,FAULT,ug/m3,E20607,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,93.296,30.396,92.819,14.3805,81.4288,FAULT,ug/m3,E20611,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,97.804,37.230000000000004,74.63900000000001,12.9873,80.9514,FAULT,ug/m3,E20614,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,38.611999999999995,22.44,26.26,13.103,79.4193,MAINT,ug/m3,E20671,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,24009.999999999996,19482.000000000004,10706.0,14.3882,81.0872,MAINT,ug/m3,E20683,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,58.702,19.89,52.116,13.8074,79.2474,FAULT,ug/m3,E20712,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,103.586,23.715,59.994,14.3351,79.4245,OK,ug/m3,E20738,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,108.87799999999999,27.54,55.449,14.0868,79.2216,OK,ug/m3,E20742,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,89.08200000000001,25.398,50.096000000000004,13.6065,81.2031,OK,ug/m3,E20792,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,40964.0,19073.999999999996,64539.0,12.8265,81.4144,OK,ug/m3,E20794,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,37.534,22.95,38.885,13.0867,80.2601,MAINT,ug/m3,E20807,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,21266.0,14484.0,29138.5,13.1478,80.2983,MAINT,ug/m3,E20831,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,49.0,23.766000000000002,54.842999999999996,14.2812,80.7069,OK,ug/m3,E20859,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,75.166,28.05,74.134,13.2542,81.1824,FAULT,ug/m3,E20864,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,109.662,30.396,64.034,13.0171,80.7313,OK,ug/m3,E20885,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,122.304,27.131999999999998,89.789,12.5411,80.0845,OK,ug/m3,E20890,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,33.418,23.868,25.755,12.9624,79.8303,OK,ug/m3,E20958,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,30184.0,11934.0,21109.0,14.4005,79.0699,FAULT,ug/m3,E20979,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,106134.0,32232.0,84234.00000000001,13.0039,79.0077,FAULT,ug/m3,E20897,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,110936.0,34272.00000000001,71609.00000000001,13.3423,81.0885,OK,ug/m3,E21042,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,99.568,28.866,91.102,13.5126,79.2883,MAINT,ug/m3,E21060,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,115.052,39.984,66.155,14.2074,79.7658,MAINT,ug/m3,E21070,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,63504.0,17646.0,66862.00000000001,12.7557,79.9268,FAULT,ug/m3,E21081,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,37.044,12.138,14.241,13.2861,80.1832,MAINT,ug/m3,E21129,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,66.052,23.562,29.593,13.7417,79.0742,MAINT,ug/m3,E21094,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,108.486,40.392,85.951,13.0841,80.1125,OK,ug/m3,E21170,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,94.178,34.17,75.851,12.522,80.2059,FAULT,ug/m3,E21198,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,98.196,26.112000000000002,72.31599999999999,13.5802,80.0952,MAINT,ug/m3,E21217,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,43.903999999999996,25.602,47.369,13.8697,79.5266,MAINT,ug/m3,E21233,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,51058.0,24021.0,37875.0,13.894,81.4413,FAULT,ug/m3,E21235,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,55.272,22.44,22.422,14.4281,81.1599,FAULT,ug/m3,E21244,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,59878.0,18666.0,37370.0,13.5311,80.549,OK,ug/m3,E21245,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,59.388,23.868,50.5,14.0605,79.6116,OK,ug/m3,E21292,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,100646.0,22032.000000000004,65245.99999999999,13.537,81.1213,MAINT,ug/m3,E21302,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,117992.0,33048.0,52621.0,14.2436,80.6426,OK,ug/m3,E21326,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,122.206,35.495999999999995,57.57,12.7892,80.6234,OK,ug/m3,E21347,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,40670.0,23358.0,47470.0,14.1934,80.734,MAINT,ug/m3,E21374,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,49.784,8.466000000000001,33.027,14.0,80.3776,FAULT,ug/m3,E21387,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,17.541999999999998,12.699000000000002,11.413,14.0315,79.8741,MAINT,ug/m3,E21395,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,28028.000000000004,16932.000000000004,34441.0,14.3418,80.0981,MAINT,ug/m3,E21407,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,87.71,35.904,67.67,13.8608,79.9684,MAINT,ug/m3,E21454,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,98.294,34.17,66.86200000000001,12.8595,81.3247,FAULT,ug/m3,E21457,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,84525.0,41616.0,76255.0,13.3501,79.0909,OK,ug/m3,E21487,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,70.756,35.7,72.922,12.8986,80.4097,OK,ug/m3,E21494,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,53.361000000000004,24.887999999999998,71.205,14.4334,79.4574,FAULT,ug/m3,E21496,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,35.966,7.446,37.067,14.2397,80.3391,FAULT,ug/m3,E21535,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,17150.0,21828.0,2000.0,13.302,81.0964,OK,ug/m3,E21560,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,65.41499999999999,37.230000000000004,96.85900000000001,13.0718,80.6517,MAINT,ug/m3,E21628,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,113679.99999999999,25500.0,577012.9999999999,13.5318,79.1019,MAINT,ug/m3,E21647,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,69384.0,26724.0,50399.0,12.8995,80.4589,OK,ug/m3,E21665,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,60.466,20.298,37.8245,13.3793,81.1112,OK,ug/m3,E21719,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,58.8,25.5,25.25,13.528,79.2484,FAULT,ug/m3,E21723,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,76.881,33.15,75.04299999999999,13.6634,81.3736,OK,ug/m3,E21759,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,94.962,27.744,80.093,12.5232,80.3568,FAULT,ug/m3,E21778,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,52920.0,20043.0,22169.500000000004,13.9799,81.2581,FAULT,ug/m3,E21816,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,32.928,13.9485,23.028000000000002,14.2293,80.4939,MAINT,ug/m3,E21828,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,39.004,7.854,25.957,14.2544,81.4,FAULT,ug/m3,E21833,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,45.08,27.54,37.875,13.2749,80.1228,MAINT,ug/m3,E21868,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,120.246,30.804,58.176,13.4836,79.9048,OK,ug/m3,E21926,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,2.5,14.382,23.937,13.3964,80.3817,FAULT,ug/m3,E21973,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,28.419999999999998,18.767999999999997,27.775,13.4897,80.9181,MAINT,ug/m3,E21978,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,54.39,16.932000000000002,64.236,12.7501,79.4811,MAINT,ug/m3,E22014,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,71932.0,25194.0,52419.0,14.3527,79.9002,OK,ug/m3,E22016,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,98.0,30.497999999999998,69.286,12.522,79.7721,FAULT,ug/m3,E22028,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,107016.0,30906.000000000004,76255.0,13.4977,79.1009,MAINT,ug/m3,E22072,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,85848.0,30906.000000000004,69488.0,13.2362,81.4157,OK,ug/m3,E22077,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,24.5,20.298,43.632000000000005,14.206,-149.66618784253518,OK,ug/m3,E22106,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,23.912,20.094,58.44533333333334,14.0328,80.2622,MAINT,ug/m3,E22116,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,33.908,18.767999999999997,73.25866666666667,13.3573,79.8401,MAINT,ug/m3,E22152,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,114.856,24.684,88.072,14.389,80.9612,FAULT,ug/m3,E22203,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,39.886,21.878999999999998,12.524000000000001,13.3645,-174.42735789981325,OK,ug/m3,E22238,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,40.67,19.073999999999998,41.006,13.6142,80.5391,OK,ug/m3,E22251,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,39.004,19.686,40.602000000000004,13.6142,80.5391,OK,ug/m3,E22251,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,45.57,19.073999999999998,36.966,13.3493,81.4256,MAINT,ug/m3,E22277,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,33320.0,21624.0,43026.0,13.8371,80.6339,FAULT,ug/m3,E22283,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,51842.0,26316.000000000004,38178.0,14.4441,79.2524,OK,ug/m3,E22303,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,43.413999999999994,12.852,35.754,13.693,80.0829,OK,ug/m3,E22289,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,109759.99999999999,44472.0,59388.0,12.67,80.741,MAINT,ug/m3,E22333,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,92806.0,22337.999999999996,79083.0,12.9096,80.0969,MAINT,ug/m3,E22361,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,86.53399999999999,19.278,55.852999999999994,12.7922,79.6362,MAINT,ug/m3,E22368,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,30.086,18.665999999999997,43.968666666666664,12.7374,79.9135,MAINT,ug/m3,E22396,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,35.476,18.054,32.08433333333333,14.2226,79.8652,MAINT,ug/m3,E22403,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,2.5,15.198,20.2,13.0738,80.9767,MAINT,ug/m3,E22420,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,2500.0,30497.999999999996,56055.0,13.011,81.1859,OK,ug/m3,E22454,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,80.556,26.316000000000003,55.146,14.3343,80.5465,FAULT,ug/m3,E22458,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,130.34,33.966,97.56599999999999,12.5494,81.379,FAULT,ug/m3,E22482,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,104.46799999999999,34.374,63.327000000000005,13.2864,81.4222,OK,ug/m3,E22506,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,31556.0,11016.000000000002,28179.0,14.3304,80.9978,MAINT,ug/m3,E22559,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,27831.999999999996,19176.000000000004,11615.0,13.8524,79.449,MAINT,ug/m3,E22568,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,44982.0,19482.000000000004,38380.0,13.2435,80.952,FAULT,ug/m3,E22592,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,118.874,27.336000000000002,88.88,12.6568,81.4109,MAINT,ug/m3,E22616,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,92.022,30.906000000000002,65.145,14.0289,80.5601,MAINT,ug/m3,E22624,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,29.596,11.831999999999999,28.28,13.1381,79.8084,FAULT,ug/m3,E22709,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,26460.0,14994.0,33229.0,13.5618,80.8423,OK,ug/m3,E22711,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,101.52799999999999,24.122999999999998,48.7325,12.9014,79.309,FAULT,ug/m3,E22743,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,99.176,34.374,72.619,12.7058,80.0405,OK,ug/m3,E22758,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,96.53,32.844,84.335,14.105,80.7637,MAINT,ug/m3,E22770,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,114.26799999999999,37.944,74.94200000000001,13.2539,80.8094,FAULT,ug/m3,E22780,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,94.178,36.516,57.873,13.9048,79.5534,OK,ug/m3,E22791,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,42.532,23.46,47.167,14.3433,81.4861,OK,ug/m3,E22817,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,54.782,17.747999999999998,35.754,13.7973,80.965,MAINT,ug/m3,E22821,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,44.88399999999999,25.194,10.605,13.435,81.3483,FAULT,ug/m3,E22867,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,101.33200000000001,27.642000000000003,75.851,13.7635,81.4164,OK,ug/m3,E22902,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,105.84,36.92400000000001,72.922,13.7447,80.9323,OK,ug/m3,E22908,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,135.73,35.44500000000001,512.777,13.2557,80.3901,OK,ug/m3,E22910,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,98.0,33.966,75.851,13.3663,80.7566,FAULT,ug/m3,E22913,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,118.58,24.990000000000002,77.77000000000001,13.6693,81.2853,MAINT,ug/m3,E22934,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,107.898,27.744,79.68900000000001,12.5608,80.7085,MAINT,ug/m3,E22944,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,74186.0,18258.0,42622.0,12.7764,79.7906,FAULT,ug/m3,E22956,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,30.184,18.819,17.069,13.5076,80.4339,FAULT,ug/m3,E22976,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,14.798,19.38,28.683999999999997,12.5311,79.0341,OK,ug/m3,E22978,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,25.578,7.65,10.706,14.1968,79.4135,OK,ug/m3,E22990,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,33.074999999999996,19.584,40.299,13.9898,79.8035,OK,ug/m3,E23009,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,40.571999999999996,24.378,57.721500000000006,14.1335,80.1803,OK,ug/m3,E23013,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,107604.0,33252.0,75144.0,14.0805,79.9467,FAULT,ug/m3,E23083,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,67.914,26.214,14.341999999999999,13.1832,81.1557,OK,ug/m3,E23114,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,14.798,24.378,20.301000000000002,13.5145,80.8414,FAULT,ug/m3,E23123,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,13719.999999999998,16524.0,30906.000000000004,13.9648,79.5364,OK,ug/m3,E23131,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,6.957999999999999,7.038,47.066,14.0431,80.3384,OK,ug/m3,E23137,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,40.571999999999996,26.418,19.998,14.4192,79.9622,MAINT,ug/m3,E23150,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,57.232,23.256,34.441,13.2855,79.8981,MAINT,ug/m3,E23159,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,34.593999999999994,12.648000000000001,15.453000000000001,13.1776,80.8467,MAINT,ug/m3,E23153,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,95452.0,36924.00000000001,94637.0,13.6295,79.3027,OK,ug/m3,E23214,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,115443.99999999999,31008.0,72518.0,13.4401,79.7853,FAULT,ug/m3,E23223,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,41.258,27.438,43.632000000000005,13.8574,80.2459,FAULT,ug/m3,E23250,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,36.652,13.77,32.926,13.7228,80.2241,FAULT,ug/m3,E23294,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,82.61399999999999,18.156000000000002,48.581,13.2046,79.6038,OK,ug/m3,E23323,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,552867.0,34374.0,76356.0,14.4081,81.2745,FAULT,ug/m3,E23336,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,1023.12,44.574000000000005,85.74900000000001,13.9325,80.8449,MAINT,ug/m3,E23338,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,79.28200000000001,34.782000000000004,40.4,14.2452,80.8642,FAULT,ug/m3,E23389,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,53.312,4.7940000000000005,16.463,12.9083,79.4716,MAINT,ug/m3,E23438,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,72.618,27.744,52.823,12.7581,80.7292,OK,ug/m3,E23452,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,58.702,21.317999999999998,50.399,14.0868,79.119,OK,ug/m3,E23460,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,111.524,30.906000000000002,41.915,12.5861,79.4098,FAULT,ug/m3,E23519,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,55.86,22.644,37.672999999999995,13.5149,81.2821,FAULT,ug/m3,E23537,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,8036.0,15708.0,24442.0,13.1156,81.1811,OK,ug/m3,E23553,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,42.14,16.218,24.543,13.0212,81.3049,OK,ug/m3,E23580,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,52.43,22.542,24.644,13.8825,81.082,MAINT,ug/m3,E23588,1,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,74.676,21.317999999999998,55.348,13.1333,79.062,MAINT,ug/m3,E23599,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,92610.0,22440.0,60397.99999999999,13.9419,81.17,MAINT,ug/m3,E23600,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,86.926,27.438,34.845,13.9241,80.0432,MAINT,ug/m3,E23604,1,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,84.08399999999999,24.887999999999998,62.922999999999995,14.4522,80.6326,OK,ug/m3,E23608,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,107310.0,30804.0,45349.0,12.9517,80.5337,OK,ug/m3,E23643,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,23.814,26.316000000000003,27.775,13.1627,80.6125,OK,ug/m3,E23694,0,,1,STACK,0,REDACTED,0,Cleaned_v1
PL-10,,23226.0,5100.0,19190.0,13.9093,79.4216,FAULT,ug/m3,E23705,0,,1,STACK,0,REDACTED,1,Cleaned_v1
PL-10,,10976.0,20706.0,33229.0,12.9516,79.8963,FAULT,ug/m3,E23730,0,,1,STACK,0,REDACTED,1,Cleaned_v1
