Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Source_Type,PM25_Filled,SO2_Filled,NOx_Filled,Exceedance_Flag,Sector,Latitude,Longitude,Exceed_PM25,Exceed_SO2,Exceed_NOx,Any_Exceedance,AQI_PM25,AQI_SO2,AQI_NOx,AQI_Overall,AQI_Category,Load_PM25_kg_day,Load_SO2_kg_day,Load_NOx_kg_day,PM25_24h_avg,PM25_24h_p95,SO2_24h_avg,SO2_24h_p95,NOx_24h_avg,NOx_24h_p95,Wind_Contribution_Score,Health_Risk_Score,Date,Hour,DayOfWeek,Location_ID,Wind_Speed_kmh,Wind_Dir_deg,Temp_C,Humidity_RH
E11934,PL-03,S-01,4300.7,2025-01-13 10:15:00,64.73,57.09,92.55,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9709,77.5948,False,False,False,False,116.3,71.9,113.3,116.3,Moderate,0.006681223464,0.005892647112,0.00955271484,119.86814649122806,273.8,126.88917105263158,275.7,118.30044518849206,267.0,0.0,29.075,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11935,PL-03,S-02,4003.3,2025-01-13 10:15:00,149.2,146.3,2.4,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9716,77.5956,False,False,False,False,323.2,122.9,3.0,323.2,Very Poor,0.01433501664,0.01405638696,0.00023059008,132.94338541666667,273.8,146.9182097902098,275.7,140.90736842105264,267.0,0.0,80.8,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11936,PL-03,S-03,1957.0,2025-01-13 10:15:00,134.36,137.52,133.37,ug/m3,OK,Stack,False,False,False,OK,Power,12.9723,77.5941,False,False,False,False,311.9,120.0,153.8,311.9,Very Poor,0.00631062048,0.00645903936,0.00626412216,152.86995375202713,273.8,146.85557291666666,275.7,131.71956944444443,267.0,0.0,77.975,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11937,LOC-DEL-01,A-01,,2025-01-13 10:15:00,181.3,169.3,149.0,ug/m3,UNKNOWN,Ambient,False,False,False,EXCEEDANCE,City,28.6149,77.2091,True,True,True,True,347.6,130.4,169.3,347.6,Very Poor,,,,138.24508928571427,273.8,148.8420833333333,275.7,154.8375,267.0,0.321,86.9,2025-01-13,10.0,Monday,LOC-DEL-01,10.8,289.0,16.0,58.6
E11938,LOC-DEL-02,A-02,,2025-01-13 10:15:00,231.82,48.18,92.83,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6208,77.2157,True,False,True,True,386.1,60.9,113.6,386.1,Very Poor,,,,141.60967609126985,273.8,116.10406299603176,275.7,127.56043551587301,267.0,0.321,96.525,2025-01-13,10.0,Monday,LOC-DEL-01,10.8,289.0,16.0,58.6
E11939,LOC-MUM-01,A-01,0.0,2025-01-13 10:15:00,157.94,1.08,118.33,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.0758,72.8782,True,False,True,True,329.8,1.4,138.9,329.8,Very Poor,,,,141.66347321428572,273.8,144.43081762566138,275.7,130.77203759398498,267.0,0.649,82.45,2025-01-13,10.0,Monday,LOC-MUM-01,21.2,105.0,26.8,54.4
E11940,LOC-BLR-01,A-01,0.0,2025-01-13 10:15:00,273.8,275.7,267.0,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,12.9714,77.5941,True,True,True,True,500.0,165.6,287.1,500.0,Severe,,,,143.70486111111111,273.8,140.33285590277777,275.7,140.49041666666668,267.0,0.603,125.0,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11941,PL-01,S-01,2430.9,2025-01-13 10:30:00,233.63,186.08,206.08,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.0833,80.271,True,False,False,True,387.5,136.0,226.7,387.5,Very Poor,0.013630348008000002,0.010856204928000001,0.012023036928,142.45419632414368,273.8,139.35064872685186,275.7,126.72181423611111,267.0,0.0,96.875,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11942,PL-01,S-02,2907.6,2025-01-13 10:30:00,111.12,172.14,149.59,ug/m3,OK,Stack,False,False,False,OK,Cement,13.0823,80.2714,False,False,False,False,270.6,131.4,169.9,270.6,Poor,0.007754220288,0.012012342336,0.010438749216,139.78287719298245,273.8,132.4665822585979,275.7,129.27619212962964,267.0,0.0,67.65,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11943,PL-02,S-01,2125.3,2025-01-13 10:30:00,117.95,2381.43,267.0,ug/m3,FAULT,Stack,True,False,False,EXCEEDANCE,Steel,19.0763,72.8778,False,True,False,True,293.2,500.0,287.1,500.0,Severe,0.006016299240000001,0.121470076296,0.013618922400000002,129.51125892857144,273.8,153.811375,275.7,135.17589583333333,267.0,0.0,73.3,2025-01-13,10.0,Monday,LOC-MUM-01,21.2,105.0,26.8,54.4
E11944,PL-03,S-01,4998.2,2025-01-13 10:30:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9721,77.5943,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.03284417184,0.03307208976,0.0320284656,119.86814649122806,273.8,128.0526447368421,275.7,120.0390910218254,267.0,0.0,125.0,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11945,PL-03,S-02,3124.4,2025-01-13 10:30:00,142.9,149.8,170.3,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.972,77.595,False,False,False,False,318.4,124.0,190.4,318.4,Very Poor,0.01071544224,0.011232842880000002,0.012770047680000002,133.20901041666667,273.8,147.18347294810454,275.7,141.66631578947369,267.0,0.0,79.6,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11946,PL-03,S-03,2826.7,2025-01-13 10:30:00,58.42,103.76,153.96,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9723,77.5941,False,False,False,False,97.4,108.8,174.2,174.2,Moderate,0.003963259535999999,0.007039161408,0.010444769568,152.64572217307975,273.8,146.45640625000001,275.7,132.05061111111112,267.0,0.0,24.35,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11947,LOC-DEL-01,A-01,0.0,2025-01-13 10:30:00,130.3,151.175,243.8,ug/m3,FAULT,Ambient,False,True,False,EXCEEDANCE,City,28.6142,77.2093,True,True,True,True,308.8,124.5,264.1,308.8,Very Poor,,,,138.0544642857143,273.8,148.90223958333334,275.7,155.66770833333334,267.0,0.321,77.2,2025-01-13,10.0,Monday,LOC-DEL-01,10.8,289.0,16.0,58.6
E11948,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E11949,LOC-MUM-01,A-01,0.0,2025-01-13 10:30:00,107.75,88.405,249.9,ug/m3,FAULT,Ambient,False,True,False,EXCEEDANCE,City,19.0756,72.8786,True,True,True,True,259.4,103.7,270.2,270.2,Poor,,,,141.71045238095238,273.8,143.4399322089947,275.7,131.24572180451128,267.0,0.728,64.85,2025-01-13,10.0,Monday,LOC-MUM-01,21.2,105.0,26.8,54.4
E11950,LOC-BLR-01,A-01,,2025-01-13 10:30:00,273.8,,267.0,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,12.9713,77.5944,True,False,True,True,500.0,,287.1,500.0,Severe,,,,145.65173611111112,273.8,140.4047807017544,275.7,141.16854166666664,267.0,0.603,125.0,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11951,PL-01,S-01,3702.9,2025-01-13 10:45:00,149.41,111.37,1.96,ug/m3,MAINT,Stack,False,False,False,OK,Cement,13.0819,80.2703,False,False,False,False,323.3,111.3,2.5,323.3,Very Poor,0.013278006936,0.009897407352,0.000174184416,143.7307226399332,273.8,139.09939872685186,275.7,125.26139756944445,267.0,0.0,80.825,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11952,PL-01,S-02,2679.4,2025-01-13 10:45:00,165.82,275.7,152.04,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Cement,13.0826,80.2709,True,True,False,True,335.8,165.6,172.3,335.8,Very Poor,0.010663154592,0.017729053919999998,0.009777023424,139.60298245614035,273.8,135.3192905919312,275.7,129.70244212962965,267.0,0.0,83.95,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11953,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E11954,PL-03,S-01,4140.5,2025-01-13 10:45:00,88.91,123.18,144.82,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9707,77.5938,False,False,False,False,196.4,115.2,165.1,196.4,Moderate,0.00883516452,0.01224064296,0.014391053039999999,117.92193596491228,273.8,126.44717105263156,275.7,118.76638268849206,267.0,0.0,49.1,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11955,PL-03,S-02,1248.8,2025-01-13 10:45:00,273.8,275.7,267.0,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9724,77.5956,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.00820611456,0.00826305984,0.008002310399999999,134.79755208333333,273.8,149.20452557968346,275.7,143.38947368421051,267.0,0.0,125.0,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11956,PL-03,S-03,1130.7,2025-01-13 10:45:00,105.35,157.82,155.64666666666668,ug/m3,FAULT,Stack,False,False,True,OK,Power,12.9726,77.595,False,False,False,False,251.5,126.7,175.9,251.5,Poor,0.00285886188,0.004282729775999999,0.004223752464000001,152.62182743623765,273.8,147.10098958333333,275.7,131.84338888888888,267.0,0.0,62.875,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11957,LOC-DEL-01,A-01,0.0,2025-01-13 10:45:00,172.6,127.0,133.7,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6147,77.2099,True,True,True,True,341.0,116.5,154.1,341.0,Very Poor,,,,139.09613095238095,273.8,148.93661458333335,275.7,155.4,267.0,0.321,85.25,2025-01-13,10.0,Monday,LOC-DEL-01,10.8,289.0,16.0,58.6
E11958,LOC-DEL-02,A-02,0.0,2025-01-13 10:45:00,70.3,109.49,95.56,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.621,77.2153,True,True,True,True,134.8,110.7,116.3,134.8,Moderate,,,,141.78853025793651,273.8,116.54281299603174,275.7,127.43106051587301,267.0,0.321,33.7,2025-01-13,10.0,Monday,LOC-DEL-01,10.8,289.0,16.0,58.6
E11959,LOC-MUM-01,A-01,0.0,2025-01-13 10:45:00,40.69,112.94,88.04,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,19.0763,72.8778,False,True,True,True,68.4,111.8,108.9,111.8,Moderate,,,,140.86284821428572,273.8,143.5696197089947,275.7,132.1610902255639,267.0,0.833,17.1,2025-01-13,10.0,Monday,LOC-MUM-01,21.2,105.0,26.8,54.4
E11960,LOC-BLR-01,A-01,0.0,2025-01-13 10:45:00,79.7,137.4,157.6,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.9722,77.595,True,True,True,True,165.9,119.9,177.8,177.8,Moderate,,,,146.20902777777778,273.8,139.9047807017544,275.7,141.37166666666667,267.0,0.603,41.475,2025-01-13,10.0,Monday,LOC-BLR-01,13.4,107.0,27.0,34.6
E11961,PL-01,S-01,2419.3,2025-01-13 11:00:00,117.45,237.84,14.22,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0826,80.2701,False,True,False,True,291.6,153.1,17.8,291.6,Poor,0.006819522840000001,0.013809751488000002,0.0008256587040000002,144.25188053467,273.8,139.57221122685186,275.7,123.82660590277777,267.0,0.0,72.9,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11962,PL-01,S-02,3670.7,2025-01-13 11:00:00,104.59,112.24,131.53,ug/m3,OK,Stack,False,False,False,OK,Cement,13.0838,80.2714,False,False,False,False,249.0,111.6,152.0,249.0,Poor,0.009214044312,0.009887984831999999,0.011587372103999998,138.92087719298246,273.8,136.3311655919312,275.7,131.04806712962963,267.0,0.0,62.25,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11963,PL-02,S-01,2350.9,2025-01-13 11:00:00,134.57,275.7,244.57,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Steel,19.0763,72.8787,False,True,False,True,312.0,165.6,264.9,312.0,Very Poor,0.0075926547120000005,0.01555543512,0.013799030712000001,130.26719642857142,273.8,155.70908333333333,275.7,136.92193749999998,267.0,0.0,78.0,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11964,PL-03,S-01,2746.4,2025-01-13 11:00:00,44.55,53.91,157.73,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9717,77.5941,False,False,False,False,74.7,68.0,177.9,177.9,Moderate,0.0029364508799999997,0.003553402176,0.010396552128,118.37456754385964,273.8,125.78117105263156,275.7,118.98419518849208,267.0,0.0,18.675,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11965,PL-03,S-02,3560.5,2025-01-13 11:00:00,125.8,63.9,267.9,ug/m3,OK,Stack,False,False,False,OK,Power,12.9716,77.5949,False,False,False,False,305.3,80.2,288.0,305.3,Very Poor,0.010749861599999999,0.0054603828,0.022892590799999998,133.25588541666667,273.8,146.97505189547294,275.7,143.39894736842106,267.0,0.0,76.325,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11966,PL-03,S-03,2606.6,2025-01-13 11:00:00,273.8,57.13,167.82,ug/m3,MAINT,Stack,False,False,False,EXCEEDANCE,Power,12.9723,77.5946,True,False,False,True,500.0,71.9,187.9,500.0,Severe,0.017128489919999997,0.003573961392,0.010498550688,153.96561690992186,273.8,147.28869791666665,275.7,132.64880555555555,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11967,LOC-DEL-01,A-01,0.0,2025-01-13 11:00:00,167.1,251.7,113.9,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6139,77.2083,True,True,True,True,336.8,157.6,134.5,336.8,Very Poor,,,,139.62842261904763,273.8,150.27307291666665,275.7,155.925,267.0,0.788,84.2,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11968,LOC-DEL-02,A-02,0.0,2025-01-13 11:00:00,77.78,98.59,79.49,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6205,77.2157,True,True,False,True,159.5,107.1,99.4,159.5,Moderate,,,,139.7466552579365,273.8,115.97572966269843,275.7,126.95012301587302,267.0,0.788,39.875,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11969,LOC-MUM-01,A-01,0.0,2025-01-13 11:00:00,273.8,163.73,109.02,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,19.0758,72.8783,True,True,True,True,500.0,128.6,129.7,500.0,Severe,,,,142.71513988095236,273.8,145.12097387566138,275.7,131.53256390977444,267.0,0.41,125.0,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11970,LOC-BLR-01,A-01,0.0,2025-01-13 11:00:00,52.1,89.4,142.9,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.9726,77.5954,False,True,True,True,87.1,104.1,163.2,163.2,Moderate,,,,146.59756944444445,273.8,139.73635964912282,275.7,141.89145833333333,267.0,0.279,21.775,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11971,PL-01,S-01,2885.1,2025-01-13 11:15:00,106.18,103.24,125.49,ug/m3,FAULT,Stack,False,False,False,OK,Cement,13.0825,80.271,False,False,False,False,254.2,108.6,146.0,254.2,Poor,0.007352158032,0.007148585376,0.008689228775999999,143.34588053467002,273.8,140.63231539351852,275.7,123.41400173611112,267.0,0.0,63.55,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11972,PL-01,S-02,4009.3,2025-01-13 11:15:00,194.08,77.45,149.39,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Cement,13.0828,80.2708,True,False,False,True,357.4,96.9,169.7,357.4,Very Poor,0.018674998656000003,0.0074524868400000005,0.014374783847999997,139.17761403508771,273.8,136.76804059193122,275.7,130.42942129629628,267.0,0.0,89.35,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11973,PL-02,S-01,3652.8,2025-01-13 11:15:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Steel,19.0766,72.8787,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.024003279360000004,0.024169847039999998,0.0234071424,132.29688392857142,273.8,156.78824999999998,275.7,138.9244375,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11974,,,,,,,,ug/m3,GAP_FILLED,Unknown,False,False,False,OK,,,,False,False,False,False,,,,,Unknown,,,,,,,,,,0.0,,,,,,,,,
E11975,PL-03,S-02,1363.9,2025-01-13 11:15:00,144.5,157.9,125.7,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9714,77.5946,False,False,False,False,319.6,126.7,146.2,319.6,Very Poor,0.0047300052,0.00516863544,0.00411461352,133.53713541666667,273.8,147.94873610599927,275.7,142.5978947368421,267.0,0.0,79.9,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11976,PL-03,S-03,2259.0,2025-01-13 11:15:00,120.79,89.14000000000001,144.55,ug/m3,FAULT,Stack,False,True,False,OK,Power,12.9713,77.5939,False,False,False,False,301.5,104.0,164.9,301.5,Very Poor,0.00654875064,0.004832814240000001,0.0078369228,154.22719585729027,273.8,145.35421875,275.7,132.81068055555556,267.0,0.0,75.375,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11977,LOC-DEL-01,A-01,0.0,2025-01-13 11:15:00,120.0,96.8,104.2,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6145,77.2085,True,True,True,True,300.0,106.5,124.9,300.0,Poor,,,,139.93779761904761,273.8,149.47828125,275.7,156.56666666666666,267.0,0.788,75.0,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11978,LOC-DEL-02,A-02,0.0,2025-01-13 11:15:00,163.64,143.03,238.48,ug/m3,MAINT,Ambient,False,False,False,EXCEEDANCE,City,28.6209,77.2142,True,True,True,True,334.2,121.8,258.9,334.2,Very Poor,,,,141.44592609126985,273.8,115.51062549603175,275.7,127.83710218253968,267.0,0.788,83.55,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11979,LOC-MUM-01,A-01,0.0,2025-01-13 11:15:00,44.02,256.67,153.73,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,19.0765,72.8773,False,True,True,True,73.8,159.3,174.0,174.0,Moderate,,,,142.68347321428573,273.8,145.9849322089947,275.7,131.27772180451126,267.0,0.557,18.45,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11980,LOC-BLR-01,A-01,0.0,2025-01-13 11:15:00,112.3,140.6,196.0875,ug/m3,MAINT,Ambient,False,False,True,EXCEEDANCE,City,12.9709,77.5945,True,True,True,True,274.5,121.0,216.8,274.5,Poor,,,,146.2611111111111,273.8,139.9346052631579,275.7,142.61632812500002,267.0,0.048,68.625,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11981,PL-01,S-01,3386.3,2025-01-13 11:30:00,126.86,62.392,148.12,ug/m3,FAULT,Stack,False,True,True,OK,Cement,13.0824,80.2714,False,False,False,False,306.2,78.4,168.4,306.2,Very Poor,0.010310064432,0.0050706727104,0.012037890144000002,142.85894820384294,273.8,140.04546122685187,275.7,123.96733506944446,267.0,0.0,76.55,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11982,PL-01,S-02,2011.7,2025-01-13 11:30:00,273.8,101.02,267.0,ug/m3,MAINT,Stack,False,True,False,EXCEEDANCE,Cement,13.0835,80.2714,True,False,False,True,500.0,107.9,287.1,500.0,Severe,0.013219283040000003,0.0048773264160000005,0.012890973600000001,141.55919298245615,273.8,137.28337392526456,275.7,131.75765046296297,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11983,PL-02,S-01,1372.1,2025-01-13 11:30:00,32.86,157.9,171.33,ug/m3,FAULT,Stack,False,False,False,OK,Steel,19.076,72.8782,False,False,False,False,55.5,126.7,191.4,191.4,Moderate,0.001082092944,0.00519971016,0.005641965432,130.77115476190474,273.8,155.56116666666665,275.7,139.87183333333334,267.0,0.0,13.875,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11984,PL-03,S-01,1310.5,2025-01-13 11:30:00,112.82,12.91,118.18,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9719,77.5939,False,False,False,False,276.2,16.1,138.7,276.2,Poor,0.0035484146399999998,0.00040604532000000003,0.0037169973600000004,116.68004122807018,273.8,123.01496052631579,275.7,117.43398685515872,267.0,0.0,69.05,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11985,PL-03,S-02,1557.4,2025-01-13 11:30:00,273.8,275.7,267.0,ug/m3,UNKNOWN,Stack,False,False,False,EXCEEDANCE,Power,12.9717,77.5941,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.01023398688,0.01030500432,0.009979819200000002,134.77359375,273.8,148.4076834744203,275.7,142.5978947368421,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11986,PL-03,S-03,1705.4,2025-01-13 11:30:00,111.19,138.12,16.53,ug/m3,MAINT,Stack,False,False,False,OK,Power,12.9712,77.5946,False,False,False,False,270.8,120.2,20.7,270.8,Poor,0.004550962224,0.005653196352000001,0.000676566288,155.24130112044818,273.8,146.46401041666667,275.7,130.20161805555557,267.0,0.0,67.7,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11987,LOC-DEL-01,A-01,,2025-01-13 11:30:00,40.1,130.1,0.9,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,28.6139,77.209,False,True,False,True,67.4,117.5,1.1,117.5,Moderate,,,,139.11175595238095,273.8,150.82411458333334,275.7,155.75729166666667,267.0,0.788,16.85,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11988,LOC-DEL-02,A-02,,2025-01-13 11:30:00,215.96,154.14,175.35,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6201,77.2154,True,True,True,True,374.1,125.4,195.4,374.1,Very Poor,,,,142.55175942460318,273.8,115.24439632936509,275.7,128.67991468253967,267.0,0.788,93.525,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11989,LOC-MUM-01,A-01,,2025-01-13 11:30:00,14.8,165.1,116.37,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,19.0755,72.8767,False,True,True,True,24.7,129.1,136.9,136.9,Moderate,,,,140.7256607142857,273.8,146.06972387566137,275.7,131.4850902255639,267.0,0.686,6.175,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11990,LOC-BLR-01,A-01,0.0,2025-01-13 11:30:00,117.6,59.2,84.8,ug/m3,FAULT,Ambient,False,False,False,EXCEEDANCE,City,12.971,77.5936,True,False,True,True,292.1,74.5,105.7,292.1,Poor,,,,146.0892361111111,273.8,139.6082894736842,275.7,142.14861979166668,267.0,0.047,73.025,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11991,PL-01,S-01,3981.4,2025-01-13 11:45:00,101.47,31.47,133.63,ug/m3,OK,Stack,False,False,False,OK,Cement,13.0826,80.2702,False,False,False,False,238.6,39.3,154.0,238.6,Poor,0.009695823792,0.003007071792,0.012768827568,142.855895572264,273.8,138.55139872685186,275.7,124.32889756944445,267.0,0.0,59.65,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11992,PL-01,S-02,1510.6,2025-01-13 11:45:00,110.1,159.29,142.65,ug/m3,FAULT,Stack,False,False,False,OK,Cement,13.0821,80.2716,False,False,False,False,267.2,127.1,163.0,267.2,Poor,0.003991609439999999,0.005774963376,0.00517169016,141.71487719298244,273.8,137.8701447585979,275.7,131.88087962962962,267.0,0.0,66.8,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11993,PL-02,S-01,1266.9,2025-01-13 11:45:00,1.43,140.48,172.0,ug/m3,FAULT,Stack,False,False,False,OK,Steel,19.0765,72.8777,False,False,False,False,2.4,120.9,192.1,192.1,Moderate,4.3480008e-05,0.004271378688,0.0052297632,130.77115476190474,273.8,155.99866666666668,275.7,139.91547916666667,267.0,0.0,0.6,2025-01-13,11.0,Monday,LOC-MUM-01,21.1,258.0,28.9,46.8
E11994,PL-03,S-01,1152.6,2025-01-13 11:45:00,273.8,275.7,267.0,ug/m3,FAULT,Stack,False,False,False,EXCEEDANCE,Power,12.9725,77.595,True,True,False,True,500.0,165.6,287.1,500.0,Severe,0.00757396512,0.007626523679999999,0.007385860799999999,118.31909385964912,273.8,124.31801315789474,275.7,118.98232018849205,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11995,PL-03,S-02,1186.7,2025-01-13 11:45:00,135.8,155.1,66.3,ug/m3,FAULT,Stack,False,False,False,OK,Power,12.9714,77.595,False,False,False,False,313.0,125.8,83.2,313.0,Very Poor,0.0038676926400000007,0.00441737208,0.0018882770400000001,134.76630208333333,273.8,148.34347294810453,275.7,141.86947368421053,267.0,0.0,78.25,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11996,PL-03,S-03,4078.8,2025-01-13 11:45:00,273.8,64.95,200.2,ug/m3,OK,Stack,False,False,False,EXCEEDANCE,Power,12.971,77.5948,True,False,False,True,500.0,81.5,220.9,500.0,Severe,0.026802610560000002,0.00635803344,0.019597818240000002,156.33393269939555,273.8,145.83182291666665,275.7,130.2193611111111,267.0,0.0,125.0,2025-01-13,11.0,Monday,LOC-BLR-01,12.8,57.0,23.4,34.9
E11997,LOC-DEL-01,A-01,0.0,2025-01-13 11:45:00,144.3,174.2,142.9,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6136,77.209,True,True,True,True,319.4,132.1,163.2,319.4,Very Poor,,,,137.76279761904763,273.8,151.87682291666667,275.7,154.46458333333334,267.0,0.788,79.85,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
E11998,LOC-DEL-02,A-02,,2025-01-13 11:45:00,141.31,166.97,102.93,ug/m3,OK,Ambient,False,False,False,EXCEEDANCE,City,28.6199,77.215,True,True,True,True,317.2,129.7,123.6,317.2,Very Poor,,,,143.05571775793652,273.8,114.99814632936507,275.7,128.43144742063492,267.0,0.788,79.3,2025-01-13,11.0,Monday,LOC-DEL-01,14.2,331.0,17.7,58.3
