Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Latitude,Longitude,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
PL-01,S-01,2025-01-14 03:15:00,Stack,Cement,177.06,119.22,66.67,ug/m3,MAINT,13.08,80.27,344.4,Very Poor,True,3.0,Tuesday
PL-01,S-01,2025-01-14 03:45:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,3.0,Tuesday
PL-01,S-01,2025-01-14 04:00:00,Stack,Cement,122.35,57.75,110.78,ug/m3,OK,13.08,80.27,302.7,Very Poor,False,4.0,Tuesday
PL-01,S-01,2025-01-14 04:15:00,Stack,Cement,0.49,121.57,100.78,ug/m3,MAINT,13.08,80.27,121.5,Moderate,False,4.0,Tuesday
PL-01,S-01,2025-01-14 04:30:00,Stack,Cement,113.33,77.16,78.43,ug/m3,MAINT,13.08,80.27,277.9,Poor,False,4.0,Tuesday
PL-01,S-01,2025-01-14 04:45:00,Stack,Cement,92.75,1.47,79.71,ug/m3,FAULT,13.08,80.27,209.8,Poor,False,4.0,Tuesday
PL-01,S-01,2025-01-14 05:00:00,Stack,Cement,127.16,,81.96,ug/m3,MAINT,13.08,80.27,306.4,Very Poor,False,5.0,Tuesday
PL-01,S-01,2025-01-14 05:15:00,Stack,Cement,,102.75,171.96,ug/m3,FAULT,13.08,80.27,192.0,Moderate,False,5.0,Tuesday
PL-01,S-01,2025-01-14 05:30:00,Stack,Cement,125.49,212.45,,ug/m3,FAULT,13.08,80.27,305.1,Very Poor,True,5.0,Tuesday
PL-01,S-01,2025-01-14 05:45:00,Stack,Cement,160.59,76.27,190.88,ug/m3,FAULT,13.08,80.27,331.9,Very Poor,True,5.0,Tuesday
PL-01,S-01,2025-01-14 06:00:00,Stack,Cement,121.76,,14.22,ug/m3,FAULT,13.08,80.27,302.3,Very Poor,False,6.0,Tuesday
PL-01,S-01,2025-01-14 06:15:00,Stack,Cement,30.49,105.49,100.98,ug/m3,OK,13.08,80.27,121.7,Moderate,False,6.0,Tuesday
PL-01,S-01,2025-01-14 06:30:00,Stack,Cement,,275.7,267.0,ug/m3,OK,13.08,80.27,287.1,Poor,True,6.0,Tuesday
PL-01,S-01,2025-01-14 06:45:00,Stack,Cement,125.39,,205.98,ug/m3,FAULT,13.08,80.27,305.0,Very Poor,False,6.0,Tuesday
PL-01,S-01,2025-01-14 07:00:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,7.0,Tuesday
PL-01,S-01,2025-01-14 07:15:00,Stack,Cement,73.04,220.0,,ug/m3,OK,13.08,80.27,147.2,Moderate,True,7.0,Tuesday
PL-01,S-01,2025-01-14 07:30:00,Stack,Cement,181.76,99.51,73.33,ug/m3,FAULT,13.08,80.27,348.0,Very Poor,True,7.0,Tuesday
PL-01,S-01,2025-01-14 07:45:00,Stack,Cement,70.29,42.16,63.92,ug/m3,FAULT,13.08,80.27,134.7,Moderate,False,7.0,Tuesday
PL-01,S-01,2025-01-14 08:15:00,Stack,Cement,22.45,48.14,136.27,ug/m3,OK,13.08,80.27,156.7,Moderate,False,8.0,Tuesday
PL-01,S-01,2025-01-14 08:30:00,Stack,Cement,160.0,124.31,51.76,ug/m3,FAULT,13.08,80.27,331.4,Very Poor,True,8.0,Tuesday
PL-01,S-01,2025-01-14 08:45:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,8.0,Tuesday
PL-01,S-01,2025-01-14 09:00:00,Stack,Cement,180.39,181.67,154.8,ug/m3,MAINT,13.08,80.27,346.9,Very Poor,True,9.0,Tuesday
PL-01,S-01,2025-01-14 09:15:00,Stack,Cement,131.47,113.63,74.02,ug/m3,MAINT,13.08,80.27,309.7,Very Poor,False,9.0,Tuesday
PL-01,S-01,2025-01-14 09:30:00,Stack,Cement,84.51,,159.71,ug/m3,FAULT,13.08,80.27,181.8,Moderate,False,9.0,Tuesday
PL-01,S-01,2025-01-14 09:45:00,Stack,Cement,273.8,275.7,,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,9.0,Tuesday
PL-01,S-01,2025-01-14 10:00:00,Stack,Cement,,40.98,94.02,ug/m3,OK,13.08,80.27,114.8,Moderate,False,10.0,Tuesday
PL-01,S-01,2025-01-14 10:15:00,Stack,Cement,22.35,,102.16,ug/m3,FAULT,13.08,80.27,122.9,Moderate,False,10.0,Tuesday
PL-01,S-01,2025-01-14 10:30:00,Stack,Cement,124.31,173.82,219.22,ug/m3,FAULT,13.08,80.27,304.2,Very Poor,False,10.0,Tuesday
PL-01,S-01,2025-01-14 10:45:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,10.0,Tuesday
PL-01,S-01,2025-01-14 11:00:00,Stack,Cement,98.43,172.06,72.75,ug/m3,MAINT,13.08,80.27,228.6,Poor,False,11.0,Tuesday
PL-01,S-01,2025-01-14 11:15:00,Stack,Cement,101.96,170.78,62.16,ug/m3,MAINT,13.08,80.27,240.3,Poor,False,11.0,Tuesday
PL-01,S-01,2025-01-14 11:30:00,Stack,Cement,119.31,1.47,66.76,ug/m3,FAULT,13.08,80.27,297.7,Poor,False,11.0,Tuesday
PL-01,S-01,2025-01-14 11:45:00,Stack,Cement,,89.51,157.25,ug/m3,MAINT,13.08,80.27,177.5,Moderate,False,11.0,Tuesday
PL-01,S-01,2025-01-14 12:00:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,12.0,Tuesday
PL-01,S-01,2025-01-14 12:15:00,Stack,Cement,199.9,212.16,102.75,ug/m3,FAULT,13.08,80.27,361.8,Very Poor,True,12.0,Tuesday
PL-01,S-01,2025-01-14 12:30:00,Stack,Cement,115.69,83.82,142.55,ug/m3,FAULT,13.08,80.27,285.7,Poor,False,12.0,Tuesday
PL-01,S-01,2025-01-14 12:45:00,Stack,Cement,0.49,118.04,102.35,ug/m3,OK,13.08,80.27,123.0,Moderate,False,12.0,Tuesday
PL-01,S-01,2025-01-14 13:15:00,Stack,Cement,139.61,166.27,216.18,ug/m3,MAINT,13.08,80.27,315.9,Very Poor,False,13.0,Tuesday
PL-01,S-01,2025-01-14 13:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,13.0,Tuesday
PL-01,S-01,2025-01-14 13:45:00,Stack,Cement,150.78,141.37,168.53,ug/m3,OK,13.08,80.27,324.4,Very Poor,True,13.0,Tuesday
PL-01,S-01,2025-01-14 14:00:00,Stack,Cement,92.45,52.16,155.88,ug/m3,FAULT,13.08,80.27,208.8,Poor,False,14.0,Tuesday
PL-01,S-01,2025-01-14 14:15:00,Stack,Cement,139.8,1.47,173.53,ug/m3,OK,13.08,80.27,316.0,Very Poor,False,14.0,Tuesday
PL-01,S-01,2025-01-14 14:30:00,Stack,Cement,255.59,147.75,48.82,ug/m3,OK,13.08,80.27,500.0,Severe,True,14.0,Tuesday
PL-01,S-01,2025-01-14 14:45:00,Stack,Cement,129.71,32.94,86.37,ug/m3,OK,13.08,80.27,308.3,Very Poor,False,14.0,Tuesday
PL-01,S-01,2025-01-14 15:15:00,Stack,Cement,131.76,1.47,126.86,ug/m3,MAINT,13.08,80.27,309.9,Very Poor,False,15.0,Tuesday
PL-01,S-01,2025-01-14 15:30:00,Stack,Cement,184.51,275.7,142.06,ug/m3,FAULT,13.08,80.27,350.1,Very Poor,True,15.0,Tuesday
PL-01,S-01,2025-01-14 15:45:00,Stack,Cement,273.8,,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,15.0,Tuesday
PL-01,S-01,2025-01-14 16:00:00,Stack,Cement,104.31,143.73,230.69,ug/m3,MAINT,13.08,80.27,251.1,Poor,False,16.0,Tuesday
PL-01,S-01,2025-01-14 16:15:00,Stack,Cement,82.75,117.75,196.08,ug/m3,OK,13.08,80.27,216.8,Poor,False,16.0,Tuesday
PL-01,S-01,2025-01-14 16:30:00,Stack,Cement,46.67,102.16,175.1,ug/m3,OK,13.08,80.27,195.1,Moderate,False,16.0,Tuesday
PL-01,S-01,2025-01-14 16:45:00,Stack,Cement,106.47,112.75,127.55,ug/m3,MAINT,13.08,80.27,255.2,Poor,False,16.0,Tuesday
PL-01,S-01,2025-01-14 17:00:00,Stack,Cement,115.2,59.12,162.75,ug/m3,OK,13.08,80.27,284.1,Poor,False,17.0,Tuesday
PL-01,S-01,2025-01-14 17:15:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,17.0,Tuesday
PL-01,S-01,2025-01-14 17:30:00,Stack,Cement,,77.16,81.18,ug/m3,MAINT,13.08,80.27,102.1,Moderate,False,17.0,Tuesday
PL-01,S-01,2025-01-14 17:45:00,Stack,Cement,76.27,14.22,169.71,ug/m3,OK,13.08,80.27,189.8,Moderate,False,17.0,Tuesday
PL-01,S-01,2025-01-14 18:00:00,Stack,Cement,127.16,149.71,141.67,ug/m3,FAULT,13.08,80.27,306.4,Very Poor,False,18.0,Tuesday
PL-01,S-01,2025-01-14 18:15:00,Stack,Cement,145.49,199.9,,ug/m3,OK,13.08,80.27,320.4,Very Poor,False,18.0,Tuesday
PL-01,S-01,2025-01-14 18:45:00,Stack,Cement,0.49,,180.49,ug/m3,OK,13.08,80.27,201.4,Poor,False,18.0,Tuesday
PL-01,S-01,2025-01-14 19:00:00,Stack,Cement,100.0,183.92,106.67,ug/m3,FAULT,13.08,80.27,233.8,Poor,False,19.0,Tuesday
PL-01,S-01,2025-01-14 19:15:00,Stack,Cement,112.06,,130.69,ug/m3,OK,13.08,80.27,273.7,Poor,False,19.0,Tuesday
PL-01,S-01,2025-01-14 19:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,19.0,Tuesday
PL-01,S-01,2025-01-14 19:45:00,Stack,Cement,85.69,145.39,18.33,ug/m3,OK,13.08,80.27,185.7,Moderate,False,19.0,Tuesday
PL-01,S-01,2025-01-14 20:00:00,Stack,Cement,176.27,14.22,140.1,ug/m3,MAINT,13.08,80.27,343.8,Very Poor,True,20.0,Tuesday
PL-01,S-01,2025-01-14 20:15:00,Stack,Cement,88.63,68.73,115.78,ug/m3,MAINT,,,195.5,Moderate,False,20.0,Tuesday
PL-01,S-01,2025-01-14 20:30:00,Stack,Cement,164.71,185.1,96.67,ug/m3,FAULT,13.08,80.27,335.0,Very Poor,True,20.0,Tuesday
PL-01,S-01,2025-01-14 20:45:00,Stack,Cement,202.55,42.35,234.02,ug/m3,OK,13.08,80.27,363.8,Very Poor,True,20.0,Tuesday
PL-01,S-01,2025-01-14 21:00:00,Stack,Cement,133.53,77.94,14.22,ug/m3,OK,13.08,80.27,311.2,Very Poor,False,21.0,Tuesday
PL-01,S-01,2025-01-14 21:15:00,Stack,Cement,72.75,,201.96,ug/m3,MAINT,13.08,80.27,222.7,Poor,False,21.0,Tuesday
PL-01,S-01,2025-01-14 21:30:00,Stack,Cement,139.31,1.47,16.76,ug/m3,FAULT,13.08,80.27,315.6,Very Poor,False,21.0,Tuesday
PL-01,S-01,2025-01-14 21:45:00,Stack,Cement,60.98,,31.08,ug/m3,FAULT,13.08,80.27,103.9,Moderate,False,21.0,Tuesday
PL-01,S-01,2025-01-14 22:00:00,Stack,Cement,14.22,275.7,156.57,ug/m3,FAULT,13.08,80.27,176.8,Moderate,True,22.0,Tuesday
PL-01,S-01,2025-01-14 22:15:00,Stack,Cement,212.55,126.67,267.0,ug/m3,FAULT,13.08,80.27,371.5,Very Poor,True,22.0,Tuesday
PL-01,S-01,2025-01-14 22:30:00,Stack,Cement,82.45,108.82,169.9,ug/m3,FAULT,13.08,80.27,190.0,Moderate,False,22.0,Tuesday
PL-01,S-01,2025-01-14 22:45:00,Stack,Cement,94.22,86.67,137.35,ug/m3,FAULT,13.08,80.27,214.6,Poor,False,22.0,Tuesday
PL-01,S-01,2025-01-14 23:00:00,Stack,Cement,180.49,117.84,267.0,ug/m3,OK,13.08,80.27,347.0,Very Poor,True,23.0,Tuesday
PL-01,S-01,2025-01-14 23:15:00,Stack,Cement,143.63,75.29,18.04,ug/m3,FAULT,13.08,80.27,318.9,Very Poor,False,23.0,Tuesday
PL-01,S-01,2025-01-14 23:30:00,Stack,Cement,188.73,87.94,92.55,ug/m3,OK,13.08,80.27,353.3,Very Poor,True,23.0,Tuesday
PL-01,S-01,2025-01-14 23:45:00,Stack,Cement,165.2,163.92,159.71,ug/m3,OK,13.08,80.27,335.4,Very Poor,True,23.0,Tuesday
PL-01,S-01,2025-01-15 00:00:00,Stack,Cement,86.08,139.71,104.51,ug/m3,FAULT,13.08,80.27,187.0,Moderate,False,0.0,Wednesday
PL-01,S-01,2025-01-15 00:15:00,Stack,Cement,70.98,14.22,90.98,ug/m3,MAINT,13.08,80.27,137.0,Moderate,False,0.0,Wednesday
PL-01,S-01,2025-01-15 00:45:00,Stack,Cement,114.9,173.14,71.27,ug/m3,MAINT,13.08,80.27,283.1,Poor,False,0.0,Wednesday
PL-01,S-01,2025-01-15 01:00:00,Stack,Cement,273.8,,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,1.0,Wednesday
PL-01,S-01,2025-01-15 01:15:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,1.0,Wednesday
PL-01,S-01,2025-01-15 01:30:00,Stack,Cement,0.49,185.29,169.71,ug/m3,OK,13.08,80.27,189.8,Moderate,False,1.0,Wednesday
PL-01,S-01,2025-01-15 01:45:00,Stack,Cement,181.47,160.39,,ug/m3,FAULT,13.08,80.27,347.8,Very Poor,True,1.0,Wednesday
PL-01,S-01,2025-01-15 02:00:00,Stack,Cement,225.49,155.0,209.31,ug/m3,MAINT,13.08,80.27,381.3,Very Poor,True,2.0,Wednesday
PL-01,S-01,2025-01-15 02:15:00,Stack,Cement,133.04,96.67,110.59,ug/m3,FAULT,13.08,80.27,310.9,Very Poor,False,2.0,Wednesday
PL-01,S-01,2025-01-15 02:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,2.0,Wednesday
PL-01,S-01,2025-01-15 02:45:00,Stack,Cement,90.0,130.29,60.98,ug/m3,OK,13.08,80.27,200.0,Moderate,False,2.0,Wednesday
PL-01,S-01,2025-01-15 03:00:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,3.0,Wednesday
PL-01,S-01,2025-01-15 03:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,3.0,Wednesday
PL-01,S-01,2025-01-15 04:00:00,Stack,Cement,137.25,281.47,161.67,ug/m3,FAULT,13.08,80.27,314.1,Very Poor,True,4.0,Wednesday
PL-01,S-01,2025-01-15 04:15:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,4.0,Wednesday
PL-01,S-01,2025-01-15 04:30:00,Stack,Cement,214.51,116.18,147.25,ug/m3,FAULT,13.08,80.27,373.0,Very Poor,True,4.0,Wednesday
PL-01,S-01,2025-01-15 04:45:00,Stack,Cement,103.53,110.78,267.0,ug/m3,MAINT,13.08,80.27,287.1,Poor,False,4.0,Wednesday
PL-01,S-01,2025-01-15 05:00:00,Stack,Cement,194.8,162.84,143.63,ug/m3,OK,13.08,80.27,357.9,Very Poor,True,5.0,Wednesday
PL-01,S-01,2025-01-15 05:15:00,Stack,Cement,215.49,43.43,1.96,ug/m3,FAULT,13.08,80.27,373.7,Very Poor,True,5.0,Wednesday
PL-01,S-01,2025-01-15 05:30:00,Stack,Cement,14.22,243.82,109.31,ug/m3,FAULT,13.08,80.27,155.0,Moderate,True,5.0,Wednesday
PL-01,S-01,2025-01-15 05:45:00,Stack,Cement,979.9,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,5.0,Wednesday
PL-01,S-01,2025-01-15 06:00:00,Stack,Cement,273.8,158.63,90.69,ug/m3,OK,13.08,80.27,500.0,Severe,True,6.0,Wednesday
PL-01,S-01,2025-01-15 06:15:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,6.0,Wednesday
PL-01,S-01,2025-01-15 06:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,6.0,Wednesday
PL-01,S-01,2025-01-15 06:45:00,Stack,Cement,182.25,73.33,26.47,ug/m3,MAINT,13.08,80.27,348.4,Very Poor,True,6.0,Wednesday
PL-01,S-01,2025-01-15 07:15:00,Stack,Cement,153.04,121.37,149.02,ug/m3,MAINT,13.08,80.27,326.1,Very Poor,True,7.0,Wednesday
PL-01,S-01,2025-01-15 08:00:00,Stack,Cement,,94.51,126.57,ug/m3,FAULT,13.08,80.27,147.1,Moderate,False,8.0,Wednesday
PL-01,S-01,2025-01-15 08:15:00,Stack,Cement,0.49,75.0,178.33,ug/m3,MAINT,,,198.3,Moderate,False,8.0,Wednesday
PL-01,S-01,2025-01-15 08:30:00,Stack,Cement,123.53,184.8,63.24,ug/m3,MAINT,13.08,80.27,303.6,Very Poor,False,8.0,Wednesday
PL-01,S-01,2025-01-15 08:45:00,Stack,Cement,204.71,64.22,,ug/m3,FAULT,13.08,80.27,365.5,Very Poor,True,8.0,Wednesday
PL-01,S-01,2025-01-15 09:00:00,Stack,Cement,151.76,134.02,149.71,ug/m3,MAINT,13.08,80.27,325.1,Very Poor,True,9.0,Wednesday
PL-01,S-01,2025-01-15 09:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,9.0,Wednesday
PL-01,S-01,2025-01-15 09:45:00,Stack,Cement,0.49,36.76,143.63,ug/m3,OK,13.08,80.27,164.0,Moderate,False,9.0,Wednesday
PL-01,S-01,2025-01-15 10:00:00,Stack,Cement,158.14,133.24,54.22,ug/m3,OK,13.08,80.27,330.0,Very Poor,True,10.0,Wednesday
PL-01,S-01,2025-01-15 10:30:00,Stack,Cement,273.8,275.7,267.0,ug/m3,OK,13.08,80.27,500.0,Severe,True,10.0,Wednesday
PL-01,S-01,2025-01-15 10:45:00,Stack,Cement,,1.47,136.27,ug/m3,OK,13.08,80.27,156.7,Moderate,False,10.0,Wednesday
PL-01,S-01,2025-01-15 11:00:00,Stack,Cement,273.8,55.69,51.37,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,11.0,Wednesday
PL-01,S-01,2025-01-15 11:15:00,Stack,Cement,110.1,110.98,111.86,ug/m3,MAINT,13.08,80.27,267.2,Poor,False,11.0,Wednesday
PL-01,S-01,2025-01-15 11:30:00,Stack,Cement,155.69,64.02,46.18,ug/m3,OK,13.08,80.27,328.1,Very Poor,True,11.0,Wednesday
PL-01,S-01,2025-01-15 11:45:00,Stack,Cement,92.06,85.88,147.94,ug/m3,MAINT,13.08,80.27,207.5,Poor,False,11.0,Wednesday
PL-01,S-01,2025-01-15 12:00:00,Stack,Cement,49.31,166.76,75.69,ug/m3,FAULT,13.08,80.27,129.6,Moderate,False,12.0,Wednesday
PL-01,S-01,2025-01-15 12:15:00,Stack,Cement,64.61,191.96,116.37,ug/m3,MAINT,13.08,80.27,137.9,Moderate,False,12.0,Wednesday
PL-01,S-01,2025-01-15 12:30:00,Stack,Cement,111.27,171.08,,ug/m3,FAULT,13.08,80.27,271.1,Poor,False,12.0,Wednesday
PL-01,S-01,2025-01-15 12:45:00,Stack,Cement,0.49,175.59,267.0,ug/m3,OK,13.08,80.27,287.1,Poor,False,12.0,Wednesday
PL-01,S-01,2025-01-15 13:00:00,Stack,Cement,160.1,275.7,143.14,ug/m3,FAULT,13.08,80.27,331.5,Very Poor,True,13.0,Wednesday
PL-01,S-01,2025-01-15 13:15:00,Stack,Cement,111.67,185.29,181.18,ug/m3,OK,13.08,80.27,272.4,Poor,False,13.0,Wednesday
PL-01,S-01,2025-01-15 13:30:00,Stack,Cement,63.14,144.51,128.33,ug/m3,FAULT,13.08,80.27,148.8,Moderate,False,13.0,Wednesday
PL-01,S-01,2025-01-15 13:45:00,Stack,Cement,62.55,29.22,78.73,ug/m3,FAULT,13.08,80.27,109.1,Moderate,False,13.0,Wednesday
PL-01,S-01,2025-01-15 14:00:00,Stack,Cement,130.39,208.82,112.65,ug/m3,MAINT,13.08,80.27,308.8,Very Poor,True,14.0,Wednesday
PL-01,S-01,2025-01-15 14:15:00,Stack,Cement,83.53,62.55,100.2,ug/m3,FAULT,13.08,80.27,178.6,Moderate,False,14.0,Wednesday
PL-01,S-01,2025-01-15 14:45:00,Stack,Cement,273.8,136.76,254.22,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,14.0,Wednesday
PL-01,S-01,2025-01-15 15:00:00,Stack,Cement,126.08,80.39,118.63,ug/m3,MAINT,13.08,80.27,305.6,Very Poor,False,15.0,Wednesday
PL-01,S-01,2025-01-15 15:15:00,Stack,Cement,154.31,127.94,110.39,ug/m3,OK,13.08,80.27,327.1,Very Poor,True,15.0,Wednesday
PL-01,S-01,2025-01-15 15:30:00,Stack,Cement,,152.55,92.25,ug/m3,MAINT,13.08,80.27,124.9,Moderate,False,15.0,Wednesday
PL-01,S-01,2025-01-15 15:45:00,Stack,Cement,150.59,,171.57,ug/m3,FAULT,13.08,80.27,324.2,Very Poor,True,15.0,Wednesday
PL-01,S-01,2025-01-15 16:00:00,Stack,Cement,123.43,81.57,199.31,ug/m3,OK,13.08,80.27,303.5,Very Poor,False,16.0,Wednesday
PL-01,S-01,2025-01-15 16:15:00,Stack,Cement,14.22,174.61,105.0,ug/m3,FAULT,13.08,80.27,132.2,Moderate,False,16.0,Wednesday
PL-01,S-01,2025-01-15 16:30:00,Stack,Cement,103.24,200.29,90.1,ug/m3,OK,13.08,80.27,244.5,Poor,True,16.0,Wednesday
PL-01,S-01,2025-01-15 16:45:00,Stack,Cement,32.06,99.12,186.76,ug/m3,FAULT,13.08,80.27,207.6,Poor,False,16.0,Wednesday
PL-01,S-01,2025-01-15 17:00:00,Stack,Cement,153.04,166.86,163.53,ug/m3,OK,13.08,80.27,326.1,Very Poor,True,17.0,Wednesday
PL-01,S-01,2025-01-15 17:15:00,Stack,Cement,273.8,275.7,267.0,ug/m3,FAULT,13.08,80.27,500.0,Severe,True,17.0,Wednesday
PL-01,S-01,2025-01-15 17:45:00,Stack,Cement,99.02,195.78,205.88,ug/m3,OK,,,230.5,Poor,False,17.0,Wednesday
PL-01,S-01,2025-01-15 18:15:00,Stack,Cement,128.43,144.71,210.69,ug/m3,MAINT,13.08,80.27,307.3,Very Poor,False,18.0,Wednesday
PL-01,S-01,2025-01-15 18:45:00,Stack,Cement,115.2,211.47,49.71,ug/m3,OK,13.08,80.27,284.1,Poor,True,18.0,Wednesday
PL-01,S-01,2025-01-15 19:00:00,Stack,Cement,160.0,52.75,,ug/m3,MAINT,13.08,80.27,331.4,Very Poor,True,19.0,Wednesday
PL-01,S-01,2025-01-15 19:15:00,Stack,Cement,234.31,75.1,151.47,ug/m3,MAINT,13.08,80.27,388.0,Very Poor,True,19.0,Wednesday
PL-01,S-01,2025-01-15 19:30:00,Stack,Cement,108.63,187.35,109.71,ug/m3,MAINT,13.08,80.27,262.4,Poor,False,19.0,Wednesday
PL-01,S-01,2025-01-15 19:45:00,Stack,Cement,75.29,98.04,248.82,ug/m3,OK,13.08,80.27,269.1,Poor,False,19.0,Wednesday
PL-01,S-01,2025-01-15 20:00:00,Stack,Cement,101.67,72.25,121.47,ug/m3,FAULT,13.08,80.27,239.3,Poor,False,20.0,Wednesday
PL-01,S-01,2025-01-15 20:15:00,Stack,Cement,0.49,145.0,298.43,ug/m3,MAINT,13.08,80.27,316.1,Very Poor,False,20.0,Wednesday
PL-01,S-01,2025-01-15 20:30:00,Stack,Cement,84.71,122.25,113.63,ug/m3,FAULT,13.08,80.27,182.5,Moderate,False,20.0,Wednesday
PL-01,S-01,2025-01-15 20:45:00,Stack,Cement,77.45,191.47,1.96,ug/m3,OK,13.08,80.27,158.4,Moderate,False,20.0,Wednesday
PL-01,S-01,2025-01-15 21:00:00,Stack,Cement,82.75,87.45,267.0,ug/m3,FAULT,13.08,80.27,287.1,Poor,False,21.0,Wednesday
PL-01,S-01,2025-01-15 21:15:00,Stack,Cement,77.75,68.92,135.88,ug/m3,FAULT,13.08,80.27,159.4,Moderate,False,21.0,Wednesday
PL-01,S-01,2025-01-15 21:30:00,Stack,Cement,122.06,71.08,185.49,ug/m3,OK,13.08,80.27,302.5,Very Poor,False,21.0,Wednesday
PL-01,S-01,2025-01-15 21:45:00,Stack,Cement,187.55,175.1,150.2,ug/m3,FAULT,13.08,80.27,352.4,Very Poor,True,21.0,Wednesday
PL-01,S-01,2025-01-15 22:00:00,Stack,Cement,,112.25,25.88,ug/m3,OK,13.08,80.27,111.6,Moderate,False,22.0,Wednesday
PL-01,S-01,2025-01-15 22:15:00,Stack,Cement,58.92,136.18,267.0,ug/m3,OK,13.08,80.27,287.1,Poor,False,22.0,Wednesday
PL-01,S-01,2025-01-15 22:30:00,Stack,Cement,187.55,172.65,168.24,ug/m3,FAULT,13.08,80.27,352.4,Very Poor,True,22.0,Wednesday
PL-01,S-01,2025-01-15 22:45:00,Stack,Cement,156.76,135.78,77.55,ug/m3,FAULT,13.08,80.27,328.9,Very Poor,True,22.0,Wednesday
PL-01,S-01,2025-01-15 23:00:00,Stack,Cement,82.84,83.04,175.69,ug/m3,FAULT,13.08,80.27,195.7,Moderate,False,23.0,Wednesday
PL-01,S-01,2025-01-15 23:15:00,Stack,Cement,174.12,160.49,161.86,ug/m3,OK,13.08,80.27,342.2,Very Poor,True,23.0,Wednesday
PL-01,S-01,2025-01-15 23:30:00,Stack,Cement,140.39,88.04,,ug/m3,OK,13.08,80.27,316.5,Very Poor,False,23.0,Wednesday
PL-01,S-01,2025-01-15 23:45:00,Stack,Cement,,134.71,161.27,ug/m3,MAINT,13.08,80.27,181.4,Moderate,False,23.0,Wednesday
PL-01,S-01,2025-01-16 00:00:00,Stack,Cement,114.12,113.82,267.0,ug/m3,OK,13.08,80.27,287.1,Poor,False,0.0,Thursday
PL-01,S-01,2025-01-16 00:15:00,Stack,Cement,32.25,96.76,14.22,ug/m3,MAINT,13.08,80.27,106.5,Moderate,False,0.0,Thursday
PL-01,S-01,2025-01-16 00:30:00,Stack,Cement,67.94,,14.22,ug/m3,OK,13.08,80.27,127.0,Moderate,False,0.0,Thursday
PL-01,S-01,2025-01-16 00:45:00,Stack,Cement,14.22,98.63,191.37,ug/m3,OK,13.08,80.27,212.2,Poor,False,0.0,Thursday
PL-01,S-01,2025-01-16 01:00:00,Stack,Cement,158.14,167.06,1.96,ug/m3,OK,13.08,80.27,330.0,Very Poor,True,1.0,Thursday
PL-01,S-01,2025-01-16 01:15:00,Stack,Cement,23.04,87.55,140.78,ug/m3,OK,13.08,80.27,161.1,Moderate,False,1.0,Thursday
PL-01,S-01,2025-01-16 01:45:00,Stack,Cement,273.8,275.7,267.0,ug/m3,MAINT,13.08,80.27,500.0,Severe,True,1.0,Thursday
PL-01,S-01,2025-01-16 02:00:00,Stack,Cement,14.22,158.33,160.39,ug/m3,MAINT,13.08,80.27,180.6,Moderate,False,2.0,Thursday
PL-01,S-01,2025-01-16 02:15:00,Stack,Cement,44.51,1.47,227.84,ug/m3,MAINT,13.08,80.27,248.3,Poor,False,2.0,Thursday
PL-01,S-01,2025-01-16 02:30:00,Stack,Cement,153.63,230.69,,ug/m3,MAINT,13.08,80.27,326.6,Very Poor,True,2.0,Thursday
