Record_ID,Column,Old,New,Rule
E22713,PM2.5,237500.0,226190.95,R7
E22714,PM2.5,176.7,159.91,R7
E22715,PM2.5,161.5,161.4,R7
E22716,PM2.5,124.8,123.56,R7
E22718,PM2.5,81.5,82.32,R7
E22719,PM2.5,75.9,74.51,R7
E22720,PM2.5,126.2,126.0,R7
E22723,PM2.5,160.9,153.71,R7
E22724,PM2.5,139.8,126.36,R7
E22725,PM2.5,165.9,165.8,R7
E22726,PM2.5,119.4,118.22,R7
E22728,PM2.5,129.4,130.71,R7
E22729,PM2.5,15.0,14.8,R7
E22731,PM2.5,182.4,178.33,R7
E22732,PM2.5,252.2,257.14,R7
E22733,PM2.5,113.0,108.1,R7
E22734,PM2.5,243.9,221.0,R7
E22735,PM2.5,30.0,29.9,R7
E22736,PM2.5,121.3,120.1,R7
E22737,PM2.5,157.8,157.7,R7
E22738,PM2.5,54.5,55.05,R7
E22739,PM2.5,78300.0,76764.8,R7
E22740,PM2.5,162.9,162.7,R7
E22741,PM2.5,42.9,41.57,R7
E22744,PM2.5,69.9,62.82,R7
E22745,PM2.5,138.2,138.1,R7
E22746,PM2.5,153.9,152.38,R7
E22747,PM2.5,152.6,152.5,R7
E22748,PM2.5,15.0,15.15,R7
E22749,PM2.5,189.8,186.18,R7
E22751,PM2.5,30100.0,29509.31,R7
E22752,PM2.5,113600.0,115918.16,R7
E22753,PM2.5,47.6,45.81,R7
E22754,PM2.5,88.4,79.64,R7
E22755,PM2.5,212.4,212.3,R7
E22756,PM2.5,62900.0,62277.23,R7
E22757,PM2.5,100.1,100.0,R7
E22759,PM2.5,0.5,0.59,R7
E22760,PM2.5,0.5,0.3,R7
E22761,PM2.5,119.4,116.57,R7
E22762,PM2.5,251.0,255.92,R7
E22765,PM2.5,82.3,82.2,R7
E22766,PM2.5,186.5,184.65,R7
E22767,PM2.5,252300.0,252299.9,R7
E22769,PM2.5,91.5,89.8,R7
E22770,PM2.5,28.6,28.4,R7
E22771,PM2.5,7777000.0,7624509.31,R7
E22772,PM2.5,114.3,116.43,R7
E22773,PM2.5,107.9,103.24,R7
E22774,PM2.5,2.5,1.55,R7
E22775,PM2.5,248.4,248.3,R7
E22776,PM2.5,93.9,92.97,R7
E22777,PM2.5,129.3,129.2,R7
E22778,PM2.5,94.4,95.35,R7
E22779,PM2.5,80500.0,78921.67,R7
E22780,PM2.5,159.6,159.4,R7
E22781,PM2.5,52.7,51.18,R7
E22782,PM2.5,94.6,96.33,R7
E22783,PM2.5,166.7,159.24,R7
E22784,PM2.5,112.2,101.27,R7
E22785,PM2.5,30700.0,30699.9,R7
E22786,PM2.5,163.0,161.39,R7
E22787,PM2.5,128.5,128.4,R7
E22788,PM2.5,58.2,58.79,R7
E22789,PM2.5,146.2,143.43,R7
E22790,PM2.5,59.3,59.1,R7
E22791,PM2.5,1.0,0.49,R7
E22793,PM2.5,230.1,219.62,R7
E22794,PM2.5,68.0,61.09,R7
E22795,PM2.5,54.7,54.6,R7
E22797,PM2.5,73.3,73.2,R7
E22798,PM2.5,6500.0,6565.66,R7
E22799,PM2.5,202.3,198.43,R7
E22800,PM2.5,109.7,109.5,R7
E22801,PM2.5,96.4,94.02,R7
E22802,PM2.5,9999.0,10202.86,R7
E22803,PM2.5,120.0,114.76,R7
E22804,PM2.5,30.2,26.73,R7
E22805,PM2.5,78.8,78.7,R7
E22806,PM2.5,95.1,94.16,R7
E22807,PM2.5,166.3,166.2,R7
E22808,PM2.5,206.0,208.08,R7
E22809,PM2.5,103.1,101.18,R7
E22810,PM2.5,32.8,32.6,R7
E22811,PM2.5,111.6,108.92,R7
E22812,PM2.5,157.3,160.31,R7
E22813,PM2.5,204.2,194.95,R7
E22814,PM2.5,145.1,131.18,R7
E22815,PM2.5,138.0,137.9,R7
E22816,PM2.5,55.2,54.65,R7
E22817,PM2.5,135.4,135.3,R7
E22818,PM2.5,77.3,78.08,R7
E22819,PM2.5,194.6,190.88,R7
E22820,PM2.5,159.5,159.3,R7
E22822,PM2.5,221.3,225.61,R7
E22824,PM2.5,340.6,308.91,R7
E22825,PM2.5,69.9,69.8,R7
E22826,PM2.5,126.6,125.35,R7
E22827,PM2.5,133.5,133.4,R7
E22828,PM2.5,185.8,187.68,R7
E22830,PM2.5,120.0,119.8,R7
E22831,PM2.5,54.5,52.94,R7
E22832,PM2.5,1.0,0.82,R7
E22833,PM2.5,159.2,152.1,R7
E22834,PM2.5,119.8,108.18,R7
E22835,PM2.5,187500.0,187499.9,R7
E22837,PM2.5,178500.0,178499.9,R7
E22838,PM2.5,185.6,187.47,R7
E22839,PM2.5,77.3,75.88,R7
E22840,PM2.5,0.5,0.3,R7
E22841,PM2.5,58.8,57.16,R7
E22842,PM2.5,1.0,0.82,R7
E22844,PM2.5,114.0,102.91,R7
E22846,PM2.5,93.2,92.28,R7
E22848,PM2.5,151.5,153.03,R7
E22851,PM2.5,143.4,140.1,R7
E22853,PM2.5,1.0,1.43,R7
E22854,PM2.5,262.5,237.91,R7
E22856,PM2.5,79.6,78.81,R7
E22857,PM2.5,174.6,174.5,R7
E22858,PM2.5,157.4,158.99,R7
E22860,PM2.5,148000.0,147999.8,R7
E22861,PM2.5,1000.0,979.9,R7
E22862,PM2.5,98.5,100.31,R7
E22863,PM2.5,192.7,184.0,R7
E22864,PM2.5,156.3,141.36,R7
E22865,PM2.5,84.2,84.1,R7
E22866,PM2.5,2.5,2.48,R7
E22867,PM2.5,54.5,54.4,R7
E22868,PM2.5,94.8,95.76,R7
E22869,PM2.5,155.0,152.06,R7
E22870,PM2.5,0.5,0.3,R7
E22871,PM2.5,1.0,0.49,R7
E22872,PM2.5,178.4,181.84,R7
E22873,PM2.5,100.1,95.81,R7
E22874,PM2.5,108.7,98.09,R7
E22875,PM2.5,159.2,159.1,R7
E22876,PM2.5,136.4,135.05,R7
E22877,PM2.5,79.0,78.9,R7
E22878,PM2.5,53.8,54.34,R7
E22879,PM2.5,169300.0,165980.49,R7
E22881,PM2.5,29.7,28.63,R7
E22882,PM2.5,122.9,125.2,R7
E22884,PM2.5,173300.0,157544.73,R7
E22885,PM2.5,226.2,226.1,R7
E22886,PM2.5,59.4,58.81,R7
E22887,PM2.5,7777.0,7776.9,R7
E22888,PM2.5,102.3,103.33,R7
E22889,PM2.5,262.7,257.65,R7
E22890,PM2.5,112.8,112.6,R7
E22891,PM2.5,177.0,173.04,R7
E22892,PM2.5,161100.0,164387.55,R7
E22893,PM2.5,141.6,135.33,R7
E22895,PM2.5,98.8,98.7,R7
E22896,PM2.5,187400.0,185544.55,R7
E22897,PM2.5,288.1,288.0,R7
E22898,PM2.5,183.9,185.76,R7
E22899,PM2.5,150.5,147.65,R7
E22900,PM2.5,151900.0,151899.8,R7
E22901,PM2.5,201.8,197.35,R7
E22902,PM2.5,206.3,210.31,R7
E22903,PM2.5,44.0,42.38,R7
E22904,PM2.5,224.9,203.73,R7
E22905,PM2.5,167.0,166.9,R7
E22906,PM2.5,40.1,39.7,R7
E22907,PM2.5,194.5,194.4,R7
E22908,PM2.5,137.7,139.09,R7
E22909,PM2.5,130.1,127.65,R7
E22910,PM2.5,8500.0,8499.8,R7
E22911,PM2.5,75000.0,73528.92,R7
E22912,PM2.5,151.7,154.59,R7
E22913,PM2.5,173.1,165.33,R7
E22914,PM2.5,109.4,98.73,R7
E22915,PM2.5,103.6,103.5,R7
E22916,PM2.5,174600.0,172871.29,R7
E22917,PM2.5,59.4,59.3,R7
E22918,PM2.5,143.5,144.95,R7
E22919,PM2.5,124.5,122.16,R7
E22920,PM2.5,151.5,151.3,R7
E22921,PM2.5,204.2,199.71,R7
E22922,PM2.5,134.1,136.63,R7
E22923,PM2.5,173.1,165.33,R7
E22924,PM2.5,76.9,69.18,R7
E22925,PM2.5,58.6,58.5,R7
E22928,PM2.5,0.5,0.51,R7
E22929,PM2.5,129.3,126.86,R7
E22930,PM2.5,188.0,187.8,R7
E22931,PM2.5,1.0,0.49,R7
E22932,PM2.5,52.6,53.47,R7
E22933,PM2.5,123.6,118.19,R7
E22934,PM2.5,172.5,156.09,R7
E22935,PM2.5,125.3,125.2,R7
E22936,PM2.5,2.5,2.48,R7
E22937,PM2.5,110.5,110.4,R7
E22938,PM2.5,104.9,105.96,R7
E22939,PM2.5,55.2,54.22,R7
E22940,PM2.5,51.0,50.8,R7
E22941,PM2.5,140.9,137.65,R7
E22942,PM2.5,1000.0,1020.2,R7
E22943,PM2.5,6500.0,6190.95,R7
E22944,PM2.5,135.3,122.27,R7
E22947,PM2.5,113.9,113.8,R7
E22948,PM2.5,49.7,50.2,R7
E22949,PM2.5,0.5,0.59,R7
E22950,PM2.5,118.8,118.6,R7
E22951,PM2.5,89.2,86.96,R7
E22952,PM2.5,221.1,225.41,R7
E22955,PM2.5,196.1,196.0,R7
E22956,PM2.5,2.5,2.48,R7
E22957,PM2.5,89.9,89.8,R7
E22958,PM2.5,94.0,94.95,R7
E22959,PM2.5,0.5,0.59,R7
E22960,PM2.5,140.3,140.1,R7
E22962,PM2.5,146.8,149.59,R7
E22964,PM2.5,7777.0,7069.27,R7
E22965,PM2.5,209.7,209.6,R7
E22967,PM2.5,131.0,130.9,R7
E22968,PM2.5,187.3,189.19,R7
E22969,PM2.5,137.3,134.71,R7
E22970,PM2.5,183.7,183.5,R7
E22971,PM2.5,17800.0,17450.49,R7
E22972,PM2.5,188.4,192.04,R7
E22973,PM2.5,104.7,100.19,R7
E22974,PM2.5,90700.0,82453.82,R7
E22975,PM2.5,15.0,14.9,R7
E22976,PM2.5,2.5,2.48,R7
E22977,PM2.5,15.0,14.9,R7
E22978,PM2.5,280.3,283.13,R7
E22980,PM2.5,107.7,107.5,R7
E22981,PM2.5,15.0,14.22,R7
E22982,PM2.5,6500.0,6632.45,R7
E22983,PM2.5,204400.0,194667.14,R7
E22984,PM2.5,93.4,84.18,R7
E22985,PM2.5,164.5,164.4,R7
E22986,PM2.5,45.3,44.85,R7
E22987,PM2.5,144400.0,144399.9,R7
E22988,PM2.5,158.5,160.1,R7
E22989,PM2.5,108.7,106.67,R7
E22991,PM2.5,91.2,88.92,R7
E22992,PM2.5,108.6,110.61,R7
E22993,PM2.5,116.5,111.43,R7
E22994,PM2.5,126.1,113.91,R7
E22995,PM2.5,68.5,68.4,R7
E22996,PM2.5,113.2,112.08,R7
E22998,PM2.5,103.1,104.14,R7
E22999,PM2.5,222.3,218.04,R7
E23000,PM2.5,77.5,77.3,R7
E23001,PM2.5,137.3,134.12,R7
E23002,PM2.5,158.1,161.12,R7
E23003,PM2.5,15.0,14.76,R7
E23004,PM2.5,2500.0,2272.0,R7
E23005,PM2.5,160.6,160.5,R7
E23007,PM2.5,120.3,120.2,R7
E23008,PM2.5,201.1,203.13,R7
E23009,PM2.5,93.4,91.67,R7
E23010,PM2.5,0.5,0.3,R7
E23011,PM2.5,118700.0,116372.06,R7
E23012,PM2.5,233.5,238.06,R7
E23014,PM2.5,156.9,141.91,R7
E23016,PM2.5,15.0,14.85,R7
E23017,PM2.5,159.8,159.7,R7
E23020,PM2.5,213.0,212.8,R7
E23021,PM2.5,81.1,79.02,R7
E23022,PM2.5,1.0,0.82,R7
E23023,PM2.5,31.3,30.29,R7
E23026,PM2.5,157.3,155.74,R7
E23027,PM2.5,135.0,134.9,R7
E23028,PM2.5,54.4,54.95,R7
E23029,PM2.5,68.3,67.06,R7
E23031,PM2.5,35.3,34.12,R7
E23032,PM2.5,173.7,177.04,R7
E23033,PM2.5,6500000.0,6190476.67,R7
E23035,PM2.5,156.4,156.3,R7
E23038,PM2.5,129.8,131.11,R7
E23039,PM2.5,199.3,195.49,R7
E23040,PM2.5,61.1,60.9,R7
E23041,PM2.5,1.0,0.49,R7
E23042,PM2.5,70.6,71.84,R7
E23043,PM2.5,15.0,14.76,R7
E23045,PM2.5,137.7,137.6,R7
E23047,PM2.5,43.7,43.6,R7
E23048,PM2.5,84.0,84.85,R7
E23049,PM2.5,252.7,247.84,R7
E23050,PM2.5,64.8,64.6,R7
E23052,PM2.5,127.7,130.1,R7
E23053,PM2.5,130.1,124.38,R7
E23054,PM2.5,85.2,76.73,R7
E23055,PM2.5,97.8,97.7,R7
E23056,PM2.5,56.5,55.94,R7
E23057,PM2.5,152.3,152.2,R7
E23058,PM2.5,109.7,110.81,R7
E23059,PM2.5,85.6,84.02,R7
E23060,PM2.5,174800.0,174799.8,R7
E23061,PM2.5,91400.0,89607.35,R7
E23062,PM2.5,131.3,133.78,R7
E23064,PM2.5,30.4,26.91,R7
E23065,PM2.5,198.5,198.4,R7
E23066,PM2.5,111.8,110.69,R7
E23067,PM2.5,142.2,142.1,R7
E23068,PM2.5,131.5,132.83,R7
E23069,PM2.5,147.1,144.31,R7
E23070,PM2.5,91.2,91.0,R7
E23071,PM2.5,197.5,193.14,R7
E23072,PM2.5,142.8,145.51,R7
E23073,PM2.5,1.0,1.43,R7
E23074,PM2.5,122.1,110.27,R7
E23075,PM2.5,205.9,205.8,R7
E23077,PM2.5,178.2,178.1,R7
E23078,PM2.5,109.7,110.81,R7
E23079,PM2.5,18.2,17.94,R7
E23080,PM2.5,83.4,83.2,R7
E23081,PM2.5,197.5,193.14,R7
E23082,PM2.5,108.4,110.41,R7
E23083,PM2.5,200.8,191.71,R7
E23084,PM2.5,148.3,134.09,R7
E23085,PM2.5,170.1,170.0,R7
E23086,PM2.5,9999.0,9900.0,R7
E23087,PM2.5,133.1,133.0,R7
E23089,PM2.5,0.5,0.59,R7
E23090,PM2.5,40.0,39.8,R7
E23092,PM2.5,107.8,109.8,R7
E23093,PM2.5,250.1,238.67,R7
E23094,PM2.5,106.9,96.45,R7
E23095,PM2.5,41.9,41.8,R7
E23096,PM2.5,144.6,143.17,R7
E23098,PM2.5,26100.0,26363.64,R7
E23099,PM2.5,0.5,0.59,R7
E23100,PM2.5,89.2,89.0,R7
E23101,PM2.5,82.1,80.0,R7
E23102,PM2.5,173.3,176.63,R7
E23103,PM2.5,174.7,166.86,R7
E23104,PM2.5,176.7,159.91,R7
E23106,PM2.5,2.5,2.48,R7
E23107,PM2.5,86.6,86.5,R7
E23108,PM2.5,162.7,164.34,R7
E23109,PM2.5,73.9,72.55,R7
E23110,PM2.5,105.8,105.6,R7
E23111,PM2.5,117.9,115.1,R7
E23112,PM2.5,1.0,0.82,R7
E23113,PM2.5,133.0,127.14,R7
E23114,PM2.5,167700.0,152453.82,R7
E23115,PM2.5,272.6,272.5,R7
E23116,PM2.5,166.5,164.85,R7
E23117,PM2.5,121.9,121.8,R7
E23118,PM2.5,68.0,68.69,R7
E23119,PM2.5,204.2,200.29,R7
E23120,PM2.5,113.6,113.4,R7
E23121,PM2.5,169.7,165.88,R7
E23122,PM2.5,142.1,144.8,R7
E23123,PM2.5,136.8,130.76,R7
E23124,PM2.5,193.2,174.91,R7
E23125,PM2.5,200.1,200.0,R7
E23126,PM2.5,213200.0,211089.11,R7
E23127,PM2.5,109.4,109.3,R7
E23128,PM2.5,148.7,150.2,R7
E23129,PM2.5,151.7,148.82,R7
E23130,PM2.5,35.9,35.7,R7
E23132,PM2.5,182.0,185.51,R7
E23133,PM2.5,91.9,88.0,R7
E23135,PM2.5,98.4,98.3,R7
E23136,PM2.5,223.2,220.99,R7
E23137,PM2.5,33.0,32.9,R7
E23138,PM2.5,24.9,25.15,R7
E23140,PM2.5,79.7,79.5,R7
E23141,PM2.5,151.3,147.84,R7
E23143,PM2.5,49.7,47.81,R7
E23145,PM2.5,55.3,55.2,R7
E23146,PM2.5,135.0,133.66,R7
E23147,PM2.5,195.6,195.5,R7
E23149,PM2.5,73.1,71.76,R7
E23150,PM2.5,500.0,499.8,R7
E23151,PM2.5,62800.0,61568.14,R7
E23152,PM2.5,67300.0,68673.27,R7
E23153,PM2.5,15.8,15.52,R7
E23155,PM2.5,127.4,127.3,R7
E23159,PM2.5,182.0,178.53,R7
E23161,PM2.5,114.9,112.16,R7
E23162,PM2.5,184.9,188.47,R7
E23163,PM2.5,65.1,62.48,R7
E23164,PM2.5,82.0,73.82,R7
E23165,PM2.5,236.1,236.0,R7
E23166,PM2.5,132.3,130.99,R7
E23167,PM2.5,157.0,156.9,R7
E23168,PM2.5,76.1,76.87,R7
E23169,PM2.5,160.2,157.16,R7
E23171,PM2.5,137.6,134.41,R7
E23172,PM2.5,7777.0,7935.51,R7
E23173,PM2.5,162.2,154.95,R7
E23174,PM2.5,184.1,166.64,R7
E23175,PM2.5,124.5,124.4,R7
E23176,PM2.5,21100.0,20891.09,R7
E23177,PM2.5,132.4,132.3,R7
E23178,PM2.5,169.1,170.81,R7
E23179,PM2.5,176.6,173.24,R7
E23181,PM2.5,76.9,74.9,R7
E23182,PM2.5,41400.0,42244.69,R7
E23183,PM2.5,158.8,151.71,R7
E23184,PM2.5,88.4,79.64,R7
E23185,PM2.5,73.9,73.8,R7
E23186,PM2.5,71.2,70.5,R7
E23187,PM2.5,103.8,103.7,R7
E23188,PM2.5,191.0,192.93,R7
E23190,PM2.5,96.1,95.9,R7
E23191,PM2.5,145.0,141.67,R7
E23192,PM2.5,206.5,210.51,R7
E23193,PM2.5,137.7,131.62,R7
E23194,PM2.5,211.6,191.64,R7
E23195,PM2.5,191.6,191.5,R7
E23196,PM2.5,69500.0,68811.88,R7
E23198,PM2.5,56.1,56.67,R7
E23199,PM2.5,78.9,77.45,R7
E23200,PM2.5,201.4,201.2,R7
E23201,PM2.5,134.4,131.27,R7
E23202,PM2.5,1.0,0.82,R7
E23203,PM2.5,1.0,1.43,R7
E23204,PM2.5,114100.0,103726.55,R7
E23205,PM2.5,99.8,99.7,R7
E23206,PM2.5,128.2,126.93,R7
E23207,PM2.5,216.4,216.3,R7
E23209,PM2.5,158.5,155.49,R7
E23210,PM2.5,119.3,119.1,R7
E23212,PM2.5,117.4,119.59,R7
E23213,PM2.5,184.9,176.57,R7
E23214,PM2.5,86.1,77.55,R7
E23215,PM2.5,102.3,102.2,R7
E23216,PM2.5,79.4,78.61,R7
E23217,PM2.5,6500.0,6499.9,R7
E23218,PM2.5,153.3,154.85,R7
E23219,PM2.5,189200.0,185490.29,R7
E23220,PM2.5,137.3,137.1,R7
E23221,PM2.5,140.0,136.76,R7
E23222,PM2.5,94.6,96.33,R7
E23223,PM2.5,110100.0,104857.62,R7
E23224,PM2.5,112.1,101.18,R7
E23225,PM2.5,122.0,121.9,R7
E23226,PM2.5,99.7,98.71,R7
E23227,PM2.5,23500.0,23499.9,R7
E23228,PM2.5,129.8,131.11,R7
E23229,PM2.5,132400.0,129804.02,R7
E23230,PM2.5,159.7,159.5,R7
E23232,PM2.5,115.8,117.96,R7
E23234,PM2.5,189.6,171.64,R7
E23235,PM2.5,124.7,124.6,R7
E23237,PM2.5,143.3,143.2,R7
E23238,PM2.5,87.0,87.88,R7
E23239,PM2.5,77.5,76.08,R7
E23240,PM2.5,70.2,70.0,R7
E23241,PM2.5,1.0,0.49,R7
E23243,PM2.5,203.4,194.19,R7
E23244,PM2.5,2.5,1.55,R7
E23245,PM2.5,191.2,191.1,R7
E23246,PM2.5,128.0,126.73,R7
E23247,PM2.5,187.1,187.0,R7
E23248,PM2.5,0.5,0.51,R7
E23249,PM2.5,104400.0,102353.04,R7
E23250,PM2.5,15.0,14.8,R7
E23251,PM2.5,63.8,62.06,R7
E23252,PM2.5,183.4,186.94,R7
E23253,PM2.5,295.6,282.0,R7
E23254,PM2.5,121800.0,110726.55,R7
E23255,PM2.5,183.3,183.2,R7
E23256,PM2.5,71.8,71.09,R7
E23257,PM2.5,275.9,275.8,R7
E23258,PM2.5,90.0,90.91,R7
E23259,PM2.5,103.9,101.96,R7
E23260,PM2.5,132.1,131.9,R7
E23261,PM2.5,201.0,196.57,R7
E23262,PM2.5,144.5,147.24,R7
E23263,PM2.5,226.0,215.71,R7
E23264,PM2.5,117.5,106.09,R7
E23265,PM2.5,251.6,251.5,R7
E23266,PM2.5,41.8,41.39,R7
E23267,PM2.5,109.8,109.7,R7
E23268,PM2.5,0.5,0.51,R7
E23269,PM2.5,235.5,230.98,R7
E23270,PM2.5,120.5,120.3,R7
E23271,PM2.5,112.1,109.41,R7
E23275,PM2.5,49.0,48.9,R7
E23276,PM2.5,120.2,119.01,R7
E23277,PM2.5,40.3,40.2,R7
E23278,PM2.5,81.1,81.92,R7
E23279,PM2.5,173.7,170.39,R7
E23281,PM2.5,7777.0,7624.02,R7
E23282,PM2.5,86.9,88.47,R7
E23283,PM2.5,89.2,85.43,R7
E23284,PM2.5,172.0,155.64,R7
E23285,PM2.5,180.4,180.3,R7
E23286,PM2.5,105.1,104.06,R7
E23287,PM2.5,196.9,196.8,R7
E23288,PM2.5,94.3,95.25,R7
E23289,PM2.5,113.6,111.47,R7
E23290,PM2.5,0.5,0.3,R7
E23291,PM2.5,77.0,75.0,R7
E23292,PM2.5,268.3,273.57,R7
E23293,PM2.5,99.9,95.62,R7
E23294,PM2.5,134.8,121.82,R7
E23295,PM2.5,100.3,100.2,R7
E23296,PM2.5,165.0,163.37,R7
E23298,PM2.5,154.2,155.76,R7
E23299,PM2.5,86.0,84.41,R7
E23300,PM2.5,126.7,126.5,R7
E23301,PM2.5,60.2,58.53,R7
E23302,PM2.5,157800.0,161020.2,R7
E23303,PM2.5,34900.0,33238.57,R7
E23304,PM2.5,65.5,58.82,R7
E23305,PM2.5,141.5,141.4,R7
E23306,PM2.5,189.3,187.43,R7
E23307,PM2.5,168700.0,168699.9,R7
E23308,PM2.5,93400.0,94343.43,R7
E23309,PM2.5,134.0,131.47,R7
E23310,PM2.5,80300.0,80299.8,R7
E23311,PM2.5,152.2,148.73,R7
E23312,PM2.5,78.2,79.59,R7
E23313,PM2.5,130.0,124.29,R7
E23316,PM2.5,60.2,59.6,R7
E23317,PM2.5,115.3,115.2,R7
E23318,PM2.5,48.2,48.69,R7
E23319,PM2.5,37300.0,36568.73,R7
E23320,PM2.5,32.0,31.8,R7
E23321,PM2.5,105500.0,103430.88,R7
E23322,PM2.5,133.5,136.02,R7
E23323,PM2.5,160.3,153.14,R7
E23324,PM2.5,130.5,117.91,R7
E23325,PM2.5,171.3,171.2,R7
E23326,PM2.5,28.6,28.32,R7
E23328,PM2.5,85.4,86.26,R7
E23329,PM2.5,144.0,141.27,R7
E23330,PM2.5,180.1,179.9,R7
E23331,PM2.5,181.4,177.35,R7
E23332,PM2.5,99.8,101.63,R7
E23333,PM2.5,9999.0,9523.33,R7
E23334,PM2.5,2.5,1.55,R7
E23335,PM2.5,126.5,126.4,R7
E23337,PM2.5,115.0,114.9,R7
E23338,PM2.5,120.5,121.72,R7
E23339,PM2.5,194.5,190.78,R7
E23340,PM2.5,179.4,179.2,R7
E23342,PM2.5,143100.0,146020.2,R7
E23343,PM2.5,145.6,139.14,R7
E23344,PM2.5,178400.0,162181.09,R7
E23347,PM2.5,500.0,499.9,R7
E23348,PM2.5,175.8,177.58,R7
E23349,PM2.5,173.8,170.49,R7
E23350,PM2.5,224.4,224.2,R7
E23351,PM2.5,93.0,90.69,R7
E23353,PM2.5,74.2,71.14,R7
E23355,PM2.5,61.9,61.8,R7
E23356,PM2.5,100.3,99.31,R7
E23357,PM2.5,0.5,0.4,R7
E23358,PM2.5,237.6,240.0,R7
E23359,PM2.5,164.7,161.57,R7
E23360,PM2.5,116.3,116.1,R7
E23361,PM2.5,1.0,0.49,R7
E23362,PM2.5,101.0,102.86,R7
E23363,PM2.5,154.1,147.24,R7
E23364,PM2.5,150900.0,137181.09,R7
E23365,PM2.5,70.5,70.4,R7
E23366,PM2.5,178.8,177.03,R7
E23367,PM2.5,195.3,195.2,R7
E23369,PM2.5,61.5,60.39,R7
E23370,PM2.5,89.5,89.3,R7
E23371,PM2.5,40.3,39.02,R7
E23373,PM2.5,125300.0,119333.81,R7
E23375,PM2.5,121.8,121.7,R7
E23376,PM2.5,195.0,193.07,R7
E23377,PM2.5,0.5,0.4,R7
E23378,PM2.5,204800.0,206868.69,R7
E23379,PM2.5,73.6,72.25,R7
E23380,PM2.5,188.8,188.6,R7
E23381,PM2.5,21.4,20.49,R7
E23382,PM2.5,22.7,22.96,R7
E23383,PM2.5,91600.0,87238.57,R7
E23384,PM2.5,65.1,58.45,R7
E23385,PM2.5,244.5,244.4,R7
E23386,PM2.5,232.6,230.3,R7
E23388,PM2.5,146.3,147.78,R7
E23389,PM2.5,171700.0,168333.43,R7
E23390,PM2.5,500.0,499.8,R7
E23391,PM2.5,191.0,186.76,R7
E23392,PM2.5,155.1,158.06,R7
E23394,PM2.5,44.5,39.73,R7
E23395,PM2.5,136.2,136.1,R7
E23397,PM2.5,156.2,156.1,R7
E23398,PM2.5,134.6,135.96,R7
E23399,PM2.5,193.7,190.0,R7
E23401,PM2.5,145.0,141.67,R7
E23402,PM2.5,113500.0,115816.12,R7
E23405,PM2.5,67.6,67.5,R7
E23407,PM2.5,100.4,100.3,R7
E23408,PM2.5,139.2,140.61,R7
E23409,PM2.5,77.8,76.37,R7
E23410,PM2.5,140.0,139.8,R7
E23412,PM2.5,95.8,97.55,R7
E23413,PM2.5,105.5,100.95,R7
E23414,PM2.5,2.5,1.55,R7
E23415,PM2.5,60.4,60.3,R7
E23416,PM2.5,93.7,92.77,R7
E23417,PM2.5,198.1,198.0,R7
E23418,PM2.5,57400.0,57979.8,R7
E23419,PM2.5,123400.0,120980.49,R7
E23420,PM2.5,122.7,122.5,R7
E23421,PM2.5,131.7,128.63,R7
E23422,PM2.5,201.3,205.2,R7
E23423,PM2.5,67.5,64.76,R7
E23424,PM2.5,173.5,157.0,R7
E23425,PM2.5,122300.0,122299.9,R7
E23426,PM2.5,137.3,135.94,R7
E23428,PM2.5,500.0,505.05,R7
E23429,PM2.5,152.8,149.9,R7
E23431,PM2.5,54.1,52.55,R7
E23432,PM2.5,129.7,132.14,R7
E23434,PM2.5,226.9,205.55,R7
E23435,PM2.5,91.6,91.5,R7
E23436,PM2.5,107.2,106.14,R7
E23437,PM2.5,146.6,146.5,R7
E23438,PM2.5,0.5,0.51,R7
E23439,PM2.5,84.9,83.33,R7
E23441,PM2.5,65.7,63.92,R7
E23442,PM2.5,181200.0,184897.76,R7
E23443,PM2.5,213.9,204.19,R7
E23444,PM2.5,116.4,105.09,R7
E23445,PM2.5,93100.0,93099.9,R7
E23446,PM2.5,7777000.0,7700000.0,R7
E23447,PM2.5,168.1,168.0,R7
E23448,PM2.5,81.8,82.63,R7
E23450,PM2.5,67.7,67.5,R7
E23451,PM2.5,112.0,109.31,R7
E23452,PM2.5,110.5,112.55,R7
E23453,PM2.5,165.1,157.71,R7
E23454,PM2.5,89.2,80.36,R7
E23457,PM2.5,102.7,102.6,R7
E23458,PM2.5,131.0,132.32,R7
E23459,PM2.5,183.1,179.61,R7
E23460,PM2.5,137.9,137.7,R7
E23461,PM2.5,186.4,182.25,R7
E23462,PM2.5,85.2,86.73,R7
E23463,PM2.5,145400.0,138476.67,R7
E23464,PM2.5,32.2,28.55,R7
E23466,PM2.5,133.3,131.98,R7
E23467,PM2.5,197.9,197.8,R7
E23468,PM2.5,144.3,145.76,R7
E23469,PM2.5,7777.0,7624.61,R7
E23471,PM2.5,103800.0,101764.22,R7
E23473,PM2.5,93.2,89.24,R7
E23474,PM2.5,103.8,93.64,R7
E23475,PM2.5,15.0,14.9,R7
E23476,PM2.5,42500.0,42079.21,R7
E23477,PM2.5,188.6,188.5,R7
E23478,PM2.5,69.7,70.4,R7
E23479,PM2.5,77.2,75.78,R7
E23482,PM2.5,1.0,0.82,R7
E23483,PM2.5,50.0,48.1,R7
E23486,PM2.5,140.5,139.11,R7
E23487,PM2.5,116.1,116.0,R7
E23488,PM2.5,20300.0,20505.05,R7
E23489,PM2.5,151.4,148.53,R7
E23490,PM2.5,90.6,90.4,R7
